bevægelsestype	ejendomskategori	postnumre	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Boliger til salg, ultimo	Ejerlejlighed	8444 Balle	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	8450 Hammel	0	..	1	2	2	1	0	0	..	..	2	2	1	1	0	2	3	3	0	1	2	3	3	3	0	1	2	1	0	1	1	0	..	..	..	..	1	0	..	..	1	1	1	2	3	4	3	5
Boliger til salg, ultimo	Ejerlejlighed	8462 Harlev J	..	1	0	..	..	0	1	1	1	0	..	..	..	..	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	..	..	..	1	0	..
Boliger til salg, ultimo	Ejerlejlighed	8464 Galten	7	3	3	0	2	1	1	1	3	3	3	3	3	4	6	8	6	3	3	6	7	11	11	10	4	6	4	4	10	8	9	9	11	7	9	5	4	3	5	4	2	7	5	3	1	2	7	6
Boliger til salg, ultimo	Ejerlejlighed	8471 Sabro	3	2	1	1	3	3	3	2	1	0	0	1	0	2	4	4	4	3	6	5	4	5	5	4	4	2	3	3	3	5	4	2	2	2	2	1	1	0	0	..	1	0	1	2	2	1	2	1
Boliger til salg, ultimo	Ejerlejlighed	8472 Sporup	0	..	..	..	..	..	..	..	..	..	..	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	8500 Grenaa	13	15	14	17	15	13	8	12	8	3	6	14	9	14	15	16	17	17	24	32	31	31	26	19	23	33	32	27	28	36	30	22	27	28	23	26	22	20	18	18	15	20	19	17	15	22	25	21
Boliger til salg, ultimo	Ejerlejlighed	8520 Lystrup	2	4	3	1	1	0	1	1	1	2	1	2	1	3	6	7	8	9	10	10	8	10	7	6	5	8	6	5	5	2	4	3	3	1	1	2	3	3	3	2	2	4	6	3	3	2	0	3
Boliger til salg, ultimo	Ejerlejlighed	8530 Hjortshøj	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	..	..	..	..	..	..	..	..	..	..	1	1	1	1	1	1	1	1	1	0	..
Boliger til salg, ultimo	Ejerlejlighed	8541 Skødstrup	2	10	85	79	68	60	19	9	0	3	5	17	19	16	19	20	19	18	10	8	6	20	25	23	21	19	15	10	14	7	10	10	11	7	9	7	9	10	8	7	4	4	7	4	5	3	3	7
Boliger til salg, ultimo	Ejerlejlighed	8543 Hornslet	1	1	1	1	0	0	1	1	0	3	3	1	1	1	0	..	..	..	..	..	1	2	4	4	3	3	4	4	3	4	4	5	3	2	2	1	4	3	1	1	1	3	3	4	2	0	..	..
Boliger til salg, ultimo	Ejerlejlighed	8544 Mørke	1	0	..	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	8550 Ryomgård	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	8560 Kolind	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	..	..
Boliger til salg, ultimo	Ejerlejlighed	8570 Trustrup	..	..	..	..	..	..	..	..	..	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	8581 Nimtofte	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	1	1	4	5	3	3	3	3	2	2	2	2	2
Boliger til salg, ultimo	Ejerlejlighed	8585 Glesborg	3	6	5	6	9	12	5	4	3	1	2	2	1	3	4	4	3	1	1	2	4	6	4	3	2	3	4	3	2	1	2	2	4	4	5	5	4	4	4	5	5	3	4	5	3	3	2	2
Boliger til salg, ultimo	Ejerlejlighed	8586 Ørum Djurs	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	8592 Anholt	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	7673 Harboøre	22	41	49	51	53	55	53	47	49	66	69	57	65	78	76	89	87	112	110	112	101	99	97	92	96	106	103	92	92	105	99	91	99	104	101	101	109	125	119	113	111	124	125	119	118	119	117	111
Boliger til salg, ultimo	Fritidshus	7680 Thyborøn	2	2	1	1	1	0	2	0	..	..	1	1	1	2	3	2	4	3	7	4	5	4	5	5	6	10	6	7	6	9	9	6	7	8	6	5	6	9	8	6	6	6	7	8	7	8	8	7
Boliger til salg, ultimo	Fritidshus	7700 Thisted	29	53	47	37	35	39	39	38	39	55	48	53	56	64	63	54	75	85	80	81	88	95	88	80	90	106	105	101	107	123	124	119	119	118	114	109	131	136	132	121	124	139	132	123	133	138	143	136
Boliger til salg, ultimo	Fritidshus	7730 Hanstholm	1	2	2	2	4	2	2	1	1	1	2	3	3	3	3	3	3	3	3	4	4	5	5	5	5	4	4	1	3	2	6	6	10	13	14	11	11	12	10	11	13	11	10	10	15	53	53	52
Boliger til salg, ultimo	Fritidshus	7741 Frøstrup	2	2	2	2	2	0	0	2	3	7	5	10	12	15	15	13	13	15	14	15	13	14	14	13	13	15	15	14	9	11	13	11	13	16	16	14	14	13	15	14	13	13	15	11	14	14	14	13
Boliger til salg, ultimo	Fritidshus	7742 Vesløs	1	1	1	2	2	0	1	2	2	3	2	2	1	1	3	3	4	2	2	2	5	5	5	6	8	12	9	7	6	4	5	4	4	4	4	3	2	5	6	6	7	8	7	4	4	7	7	7
Boliger til salg, ultimo	Fritidshus	7752 Snedsted	2	3	2	3	6	5	5	4	4	6	8	5	6	8	7	11	11	11	12	13	14	15	18	16	18	16	17	15	15	17	19	18	16	14	13	13	13	14	14	13	14	16	15	11	11	10	12	9
Boliger til salg, ultimo	Fritidshus	7755 Bedsted Thy	..	..	2	3	1	3	1	0	..	1	1	3	1	1	1	1	2	2	3	4	6	6	4	4	6	5	4	3	3	4	4	4	4	2	4	3	3	3	3	4	4	4	4	3	3	3	2	2
Boliger til salg, ultimo	Fritidshus	7760 Hurup Thy	9	9	8	7	7	6	7	10	10	9	11	13	23	22	25	16	26	29	30	31	26	29	30	26	25	31	34	36	39	34	38	32	36	34	33	33	32	30	29	32	34	36	31	30	35	33	39	39
Boliger til salg, ultimo	Fritidshus	7770 Vestervig	6	13	18	19	18	13	11	13	13	18	19	12	18	26	28	31	38	41	44	44	48	52	50	47	49	63	62	70	69	76	73	69	66	64	62	57	62	65	69	68	65	68	66	63	69	72	68	72
Boliger til salg, ultimo	Fritidshus	7790 Thyholm	6	5	3	5	5	5	7	7	8	9	12	8	7	11	11	16	16	16	15	20	21	20	15	15	17	21	23	22	20	25	29	22	23	23	23	25	28	31	33	35	35	39	39	38	43	46	45	42
Boliger til salg, ultimo	Fritidshus	7800 Skive	0	0	..	..	..	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	7830 Vinderup	4	13	15	14	11	16	14	12	17	18	17	14	23	27	24	17	22	32	32	25	26	20	18	21	24	32	29	29	30	37	42	41	45	49	42	42	46	51	58	50	52	51	51	44	50	49	52	47
Boliger til salg, ultimo	Fritidshus	7840 Højslev	9	12	12	8	2	9	11	9	16	13	21	20	20	26	18	18	23	26	26	27	26	28	32	25	26	31	32	32	36	44	45	38	38	38	34	31	36	40	37	38	36	41	36	32	44	41	42	36
Boliger til salg, ultimo	Fritidshus	7850 Stoholm Jyll	..	..	..	..	..	..	..	1	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	7860 Spøttrup	7	8	11	6	5	8	8	11	12	12	7	7	10	10	12	14	12	21	23	23	22	22	19	17	19	27	20	22	26	31	35	33	33	33	36	34	36	40	33	33	38	46	46	40	39	40	43	38
Boliger til salg, ultimo	Fritidshus	7870 Roslev	21	19	21	21	18	25	18	13	13	11	9	9	11	17	15	15	21	30	32	33	32	33	31	32	33	40	35	36	40	49	54	50	51	54	53	49	47	57	67	59	63	63	46	41	51	63	60	56
Boliger til salg, ultimo	Fritidshus	7884 Fur	4	6	7	8	9	7	6	3	3	5	2	3	3	4	6	4	4	10	15	14	15	16	17	16	15	17	14	13	17	23	22	17	18	20	22	20	24	29	24	22	22	19	20	15	15	16	14	15
Boliger til salg, ultimo	Fritidshus	7900 Nykøbing M	5	8	7	7	3	2	3	4	2	3	3	2	3	6	3	2	2	5	5	5	7	8	8	9	11	8	14	12	15	17	17	17	17	17	14	13	15	15	12	12	15	13	14	12	15	16	15	14
Boliger til salg, ultimo	Fritidshus	7950 Erslev	..	..	1	0	..	0	1	0	0	..	1	2	1	3	3	2	3	2	2	2	2	3	3	3	3	2	1	1	1	1	3	3	3	2	2	2	3	2	2	2	3	4	5	3	3	5	6	6
Boliger til salg, ultimo	Fritidshus	7960 Karby	1	4	5	3	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	4	5	5	4	5	3	1	3	3	3	3	1	1	1	1	1	1	1	0	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	7970 Redsted M	..	..	..	..	..	..	..	..	1	1	0	..	..	..	..	..	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Boliger til salg, ultimo	Fritidshus	7980 Vils	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	7990 Øster Assels	1	4	4	5	4	2	4	4	5	5	3	4	2	3	4	4	7	9	6	9	12	13	8	7	8	15	15	12	13	15	13	13	15	18	17	15	16	18	21	20	20	19	16	18	16	19	18	17
Boliger til salg, ultimo	Fritidshus	8000 Århus C	..	..	..	..	..	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8200 Århus N	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8210 Århus V	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8220 Brabrand	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8230 Åbyhøj	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8240 Risskov	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	..	1	0	..	1	1	2	2	1	1	0	..	..	1	0	..	..	..	..	..	0	..	..	..	..	..	..	..	..	..	..	0
Boliger til salg, ultimo	Fritidshus	8250 Egå	12	16	13	8	10	6	5	13	12	18	27	24	15	31	42	45	46	49	48	38	31	35	37	34	39	51	44	27	36	48	47	40	41	36	37	38	45	49	51	33	41	51	48	41	46	41	39	28
Boliger til salg, ultimo	Fritidshus	8260 Viby J	..	..	..	..	..	..	..	..	..	..	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8270 Højbjerg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8300 Odder	23	16	19	18	20	22	29	32	32	40	33	35	45	57	63	66	72	79	88	85	87	88	82	77	80	86	88	79	82	93	95	96	99	103	102	88	107	108	106	86	91	107	105	84	105	118	119	97
Boliger til salg, ultimo	Fritidshus	8305 Samsø	5	3	4	5	1	7	5	1	3	10	8	8	9	12	9	14	18	29	30	24	26	29	26	24	32	44	51	44	37	54	47	44	45	42	42	46	49	56	57	57	48	54	51	50	55	54	49	44
Boliger til salg, ultimo	Fritidshus	8310 Tranbjerg J	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8320 Mårslet	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	1	1	1	1	1	1	1	1	1	0	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8330 Beder	2	2	3	3	1	0	1	2	3	4	1	2	2	1	1	5	5	5	4	4	4	6	7	8	8	7	7	6	4	3	4	3	2	6	6	7	10	12	12	7	6	5	5	8	7	5	7	4
Boliger til salg, ultimo	Fritidshus	8340 Malling	11	10	7	8	3	2	4	5	7	9	7	7	9	8	10	13	12	18	18	16	20	22	19	16	17	24	30	22	23	32	32	28	25	33	36	34	40	44	39	32	24	30	31	21	26	32	32	23
Boliger til salg, ultimo	Fritidshus	8350 Hundslund	..	..	1	2	0	1	0	..	..	..	..	..	..	1	1	0	..	1	1	2	2	2	2	1	1	3	3	2	1	0	..	..	1	1	0	..	..	..	..	..	..	1	1	1	1	1	2	3
Boliger til salg, ultimo	Fritidshus	8355 Solbjerg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8361 Hasselager	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8362 Hørning	..	1	1	1	1	1	0	..	..	1	0	..	..	..	..	..	..	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	1	1	1	0
Boliger til salg, ultimo	Fritidshus	8370 Hadsten	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8380 Trige	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8381 Tilst	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8382 Hinnerup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	2	2	0	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8400 Ebeltoft	59	114	121	111	116	135	140	136	140	174	197	200	227	243	273	267	321	334	313	309	297	278	267	224	248	295	302	285	301	355	342	290	314	326	317	291	308	353	330	287	288	323	322	299	327	336	315	270
Boliger til salg, ultimo	Fritidshus	8410 Rønde	8	17	22	23	12	19	19	18	26	27	28	21	25	29	32	34	40	50	45	40	43	50	53	53	57	66	52	46	45	61	63	53	51	50	50	45	50	60	58	50	61	72	60	51	54	59	59	54
Boliger til salg, ultimo	Fritidshus	8420 Knebel	24	41	43	33	24	40	39	34	35	51	61	53	59	67	71	63	80	83	77	75	70	75	71	58	72	96	98	88	89	112	105	96	100	100	98	72	82	109	108	91	101	118	119	99	108	126	122	105
Boliger til salg, ultimo	Fritidshus	8444 Balle	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8450 Hammel	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8462 Harlev J	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8464 Galten	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8471 Sabro	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8472 Sporup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8500 Grenaa	13	11	9	9	4	6	11	8	8	10	10	13	13	15	16	20	27	34	33	33	39	46	40	39	40	49	46	48	50	60	64	55	55	57	54	49	52	67	57	50	54	63	57	46	53	62	64	60
Boliger til salg, ultimo	Fritidshus	8520 Lystrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8530 Hjortshøj	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8541 Skødstrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8543 Hornslet	2	0	1	1	1	1	2	1	0	1	3	3	5	3	5	5	5	4	3	4	3	3	3	2	3	7	7	6	4	4	4	2	2	2	2	1	1	3	6	5	4	3	2	2	4	4	3	2
Boliger til salg, ultimo	Fritidshus	8544 Mørke	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8550 Ryomgård	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	0	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8560 Kolind	1	5	4	3	3	4	5	2	2	2	6	7	6	4	5	5	7	7	6	5	6	8	7	6	10	10	9	9	9	15	16	13	10	12	11	9	10	12	12	10	8	10	9	9	12	10	8	9
Boliger til salg, ultimo	Fritidshus	8570 Trustrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8581 Nimtofte	..	..	..	..	1	1	1	0	..	..	..	..	..	..	..	..	..	1	8	12	12	20	19	10	13	19	22	12	11	13	15	18	17	21	22	22	23	23	22	20	20	22	23	23	21	21	21	21
Boliger til salg, ultimo	Fritidshus	8585 Glesborg	15	24	35	29	27	30	37	35	29	41	48	48	58	51	64	66	84	105	106	101	100	111	103	100	102	165	150	124	129	165	162	155	162	153	155	149	170	186	195	174	179	199	180	172	183	197	191	175
Boliger til salg, ultimo	Fritidshus	8586 Ørum Djurs	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	1	1	1	0	..	..	..	..
Boliger til salg, ultimo	Fritidshus	8592 Anholt	..	1	1	1	1	1	1	1	0	1	0	..	..	1	0	..	..	..	..	1	2	1	0	..	..	..	1	1	1	1	2	2	2	3	2	2	3	3	1	2	2	3	3	4	5	5	6	3
