priser på realiserede handler	ejendomskategori	område	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Nedtagningspris	Ejerlejlighed	Landsdel Nordjylland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9582	9917	10157	10422	10292	11087	11895	11965	12974	12705	12851	13961	13271	14737	14495	13981	13871	14260	13929	13630	13145	12872	13242	13592	13116	13273	13231	12821	12958	13494	12980	13989	12818	13418	12632	14047	13560	13796	14484	14448	13228	14031	14289	15215	14483	15569	15048	15989
Nedtagningspris	Ejerlejlighed	Brønderslev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8791	..	8881	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Frederikshavn	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7763	8356	7971	7961	9405	8974	10839	11255	12810	10518	..	13348	9792	14488	14579	16367	13647	13305	13377	15853	11152	10235	14100	15845	14320	13965	13917	9613	10561	15588	..	..	10980	12664	14196	14960	..	14842	14864	13798	13087	..	14793	21581	11709	14625	11990	15959
Nedtagningspris	Ejerlejlighed	Hjørring	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8286	7866	..	9952	8243	9160	11109	12383	10159	9724	10439	10931	..	13744	12952	9969	..	12661	..	..	..	14098	..	..	10838	10820	11959	11684	11479	11634	..	14084	..	11785	10788	12124	8669	10876	9762	12575	7805	7231	9734	11970	12971	12491	11453	12478
Nedtagningspris	Ejerlejlighed	Jammerbugt	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9599	8492	..	..	..	..	6912	..	11773	8376	8311	..	..	..	..	..	6987	..	8069	..	..	..	12750	16977	13010	10376	15138	8909	11205	10868	10667	10159	10767	10735	10647	10952	10064	8256	10923	10617	9511
Nedtagningspris	Ejerlejlighed	Læsø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Mariagerfjord	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9442	..	..	..	..	10127	7958	..	..	9576	9570	..	..	..	..	..	..	12767	..	..	..	11638	..	..	13574	..	15569	10984	..	..	..	..	..	11692	9012	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Morsø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Rebild	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7452	6980	..	..	..	..	..	..	..	..	8822	..	7647	..	..	..	10941	..	..	..	..	10130	..	..	..	..	..	9139	..	11465	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Thisted	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7906	..	7679	9142	8225	8734	..	8341	..	..	12070	..	9716	12956	9691	9212	8418	11117	11621	..	9960	..	..	..	..	12355	11484	..	..	..	10203	..	..	..	10401	11388	..	8657	..	..	..	9576	..	9125	..	..	..	..
Nedtagningspris	Ejerlejlighed	Vesthimmerlands	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7036	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12469	..	..	..	13359	11566	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Aalborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10297	10553	10833	11092	11096	12015	12758	12822	13523	13906	14297	14676	15100	15608	15125	14655	14845	15634	14281	13664	14520	13497	13687	14076	13532	14169	13811	14104	13927	13909	13472	13748	13583	13983	13456	14764	14425	14716	15458	14918	14471	15250	15349	16310	16286	17263	16742	17703
Nedtagningspris	Fritidshus	Århus	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13186	15664	20203	20860	14015	20879	19831	26509	27666	22240	23984	..	..	36650	26137	38482	25214	..	39206	..	..	17649	28084	22297	40413	22459	25582	27304	24827	22247	26286	20505	25075	31383	27790	22967	35291	23342	22612	21954	23587	23632	26451	27025	22889	22523	22614	22454
Nedtagningspris	Fritidshus	Landsdel Vestjylland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9526	10336	10330	11211	11762	11749	12579	13326	12865	13938	13684	14335	14464	15292	14409	14552	15219	15511	16357	16086	14320	14131	14725	14982	14606	14890	14850	15713	14972	15427	14821	14831	14537	14404	13808	12656	15300	15056	12834	13975	13264	12974	12456	13643	13048	14261	13557	13883
Nedtagningspris	Fritidshus	Herning	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18463	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Holstebro	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8748	9778	10569	11774	11926	9840	10954	13014	11355	11119	12487	12983	12145	14975	15201	13440	13618	12576	14235	15235	14852	12971	15635	14052	13148	14138	12720	17035	14714	14635	14165	13742	14968	15452	12091	13123	14384	14251	12273	17175	12655	10084	10672	14949	12106	11392	12748	9019
Nedtagningspris	Fritidshus	Ikast-Brande	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Lemvig	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8710	9914	9829	10701	10870	12007	13140	12476	9699	13300	13292	13090	13149	14143	14430	15918	15012	16192	15074	..	16511	16210	12903	13917	15444	15122	15512	12684	12206	11729	12203	..	11696	12592	11996	11173	13636	11194	12853	11312	12529	12307	13763	10916	13425	14687	10633	10203
Nedtagningspris	Fritidshus	Ringkøbing-Skjern	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11224	11687	11872	12801	13934	13812	14716	15020	15155	16439	15153	16371	16774	16739	15506	14825	17305	16670	18012	17512	15793	15502	14901	17363	15661	15192	15929	15918	16395	17170	16429	15621	15735	15318	16230	13753	16834	15473	13782	14889	14564	13965	13324	15036	13997	15943	15103	14865
Nedtagningspris	Fritidshus	Skive	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7552	7740	7901	8727	8279	8463	7871	10693	9748	10617	10242	11553	11582	12172	11612	13203	12300	15096	16261	14048	10697	11496	15371	11456	13158	13209	12318	16893	15110	12364	10908	14217	11825	12066	11049	11478	15175	13484	10195	10873	11293	13670	11178	10821	11764	11235	11835	11611
Nedtagningspris	Fritidshus	Struer	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6880	7292	5493	6498	7486	8849	9373	11868	..	12260	12392	10916	..	..	14209	..	..	10805	11184	..	..	11688	12954	..	..	12206	14116	..	..	14790	12322	..	..	16403	10865	..	..	13525	14180	..	..	10576	10728	12925	..	..	..	..
Nedtagningspris	Fritidshus	Viborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5385	..	..	..	..	7500	..	..	..	10111	11597	..	..	21112	11356	..	..	..	..	..	..	..	..	..	..	15220	21752	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Region Nordjylland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9746	10395	10861	11582	12259	13080	13974	13979	13883	15567	15288	15806	15859	16339	16187	16774	17325	17014	18580	17240	15604	15658	17359	16678	15966	15419	15489	15612	14728	16771	15095	16412	15367	15054	15799	14841	15653	14246	15427	15764	14604	14979	14325	14257	14260	14645	13005	13775
Nedtagningspris	Fritidshus	Landsdel Nordjylland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9746	10395	10861	11582	12259	13080	13974	13979	13883	15567	15288	15806	15859	16339	16187	16774	17325	17014	18580	17240	15604	15658	17359	16678	15966	15419	15489	15612	14728	16771	15095	16412	15367	15054	15799	14841	15653	14246	15427	15764	14604	14979	14325	14257	14260	14645	13005	13775
Nedtagningspris	Fritidshus	Brønderslev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Frederikshavn	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10050	10752	9123	13472	11401	14097	16645	16054	15350	16710	15204	14396	17497	17380	16962	16585	18814	17841	29429	19467	18441	17692	23512	17001	17577	14898	17794	16231	16975	26491	17750	24789	15737	15750	18223	17589	21120	15332	22538	12719	21008	17515	18430	14353	14754	19711	14518	13116
Nedtagningspris	Fritidshus	Hjørring	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11788	12755	12999	13526	14145	16826	16251	17506	16765	19573	21074	20836	20346	19316	20257	22025	22198	20585	21878	23434	19556	18011	17974	19382	22819	19946	19568	19343	16443	18317	18022	20078	21151	17736	18195	18027	19802	19431	18239	21300	19374	20727	17607	19949	21174	16918	15393	18188
Nedtagningspris	Fritidshus	Jammerbugt	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11567	12734	14972	14262	15509	15616	17227	17490	18310	19153	18056	19551	18231	20045	19463	20788	19972	20598	21334	19259	17345	19338	22241	18820	18043	18137	18866	18882	17365	18510	18814	18056	18650	17873	19766	17432	18667	16046	16601	18844	17083	17449	17071	17575	16170	18159	16138	17027
Nedtagningspris	Fritidshus	Læsø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13064	..	..	..	15563	15854	..	13984	14536	..	..	..	..	18338	..	..	..	15443	..	..	16092	..	..	..	18859	..	18502	..	12559	..	..	..	..	..	..	..	..	12619	..	..	12590	11381	..
Nedtagningspris	Fritidshus	Mariagerfjord	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8822	8824	9343	9021	9952	11267	10962	8684	8265	11182	12179	11429	13877	13428	13304	11542	12411	14023	14657	12469	11620	12019	11326	17552	11994	13468	13428	12579	12746	14693	11440	12696	12001	16088	14564	12215	12014	10400	14387	13400	10438	11353	10367	10367	11748	11243	10573	11196
Nedtagningspris	Fritidshus	Morsø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8237	8484	..	..	..	8489	10346	..	..	..	10867	..	..	14877	..	..	..	..	..	..	..	14444	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Rebild	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Thisted	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8479	8297	10374	10359	11155	9949	12007	10972	12255	13254	12260	12561	12807	14449	14591	14506	13982	14427	13292	13872	14473	13946	15342	13094	12434	12832	11225	12271	13168	13011	11185	11553	11102	11975	12343	11560	12429	12477	12698	13124	12084	13294	9961	12571	10886	10538	11289	11049
Nedtagningspris	Fritidshus	Vesthimmerlands	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7403	8222	7964	9494	8560	9053	11145	9039	8315	11175	11598	13319	14344	11735	12147	10153	12663	11480	12024	14196	..	12221	12000	11172	12479	12301	12682	14582	12018	12709	10791	10281	11097	10844	10484	13639	12871	9605	11306	12810	9152	10170	9286	9749	9821	11019	8367	10008
Nedtagningspris	Fritidshus	Aalborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6950	7622	7478	7949	9624	10186	10510	10510	10558	12097	11299	12912	11038	12992	12296	13861	13736	14206	12450	12684	10735	11558	12686	13306	11963	11654	11040	11486	10961	10717	11275	11896	11324	12044	10320	10949	8794	11866	10974	11811	8649	10002	11314	9905	9673	10389	10128	9586
Realiseret handelspris	Parcel-/rækkehus	Århus	5398	5417	5259	5409	4994	5425	5562	5451	5692	5707	5816	6046	6125	6094	6310	6676	6906	7078	7389	7706	8000	8284	8328	8335	8545	8977	9085	9170	9204	9533	9662	9368	9474	9765	9712	10136	10248	10167	10269	9776	9941	10490	10725	10411	10683	10962	11039	11024	11597	12494	12416	13318	13959	14935	16208	17117	18057	19563	19794	18904	19472	19488	19202	19118	18721	18847	18382	16811	16330	17136	16981	17086	17445	18566	17997	18320	18650	17780	17842	17072	17366	17923	17626	18174	17877	18240	17922	18202	18057	18164	18303	18629	19649	19826	19767	19590
Realiseret handelspris	Parcel-/rækkehus	Landsdel Vestjylland	3515	3532	3380	3483	3388	3578	3659	3626	3744	3819	3775	3752	3894	3924	3900	4139	4159	4308	4301	4369	4564	4648	4591	4673	4799	5006	4881	4812	5142	5279	5114	5254	5254	5452	5388	5330	5485	5461	5443	5410	5589	5634	5592	5400	5500	5879	5897	5785	5906	6240	6135	6095	6381	6610	6651	6900	7174	7384	7607	7658	8138	8319	8417	8400	8914	8824	8570	8326	8488	8610	8240	8383	8313	8530	8287	8067	8200	8157	7888	7932	7966	7835	8088	7457	7680	7871	7707	7800	7738	7874	7646	7627	7901	7956	7632	7680
Realiseret handelspris	Parcel-/rækkehus	Herning	3689	4059	3726	3717	3728	3843	3826	4114	4156	4290	3998	4165	4329	4455	4457	4618	4815	4863	4737	4747	5192	5179	5179	5085	5325	5523	5503	5556	5579	5869	5714	5852	5792	5922	5779	5686	5969	5921	5998	6035	6170	5862	6460	6042	5652	6348	6411	6312	6492	6421	6807	6797	6918	7324	7583	8088	8066	8383	9434	9114	9531	10218	9940	9631	10157	9773	9778	9629	8982	9382	9642	9782	8961	9655	8815	8716	9729	9578	8858	8990	9294	9562	9691	8394	8919	9355	9633	9258	8466	9330	9173	9412	8838	9333	9580	9121
Realiseret handelspris	Parcel-/rækkehus	Holstebro	3978	4041	3781	3764	3801	4296	4350	4222	4433	4740	4598	4376	4868	4734	4939	5288	5155	5145	5514	5571	5516	5882	5654	5251	5692	6144	5727	5796	6006	6333	5996	5830	6189	6258	6280	6151	6428	6616	6463	6399	6351	6776	6820	5986	6384	6864	6953	6596	7019	7383	7172	7093	7811	7987	8167	8567	8967	8589	9140	8798	10061	10225	10018	10198	10946	10337	9416	9542	10020	10630	9465	9093	10184	10261	9856	9918	9641	8953	9934	10483	9091	9151	9784	8737	9373	9338	9316	9498	8871	9847	9342	9355	9973	9744	8746	9664
Realiseret handelspris	Parcel-/rækkehus	Ikast-Brande	3698	3355	3234	3421	3269	3444	3537	3521	3915	3663	3625	3639	3819	3881	3738	3853	4017	4168	4348	4285	4579	4472	4789	4961	4796	4749	5217	5135	5131	5202	5107	5442	5305	5508	5379	5452	5264	5589	5474	5575	5519	5713	5505	5162	5582	5811	5741	5319	5621	6048	5942	6034	6148	6330	6625	6688	6839	7382	7289	7471	7885	8526	9077	8246	9488	8780	9193	8542	9787	8012	8046	8584	8246	8955	8500	8561	8737	8186	8271	7387	8102	7931	8507	8259	7413	7424	7979	7800	7937	8076	7380	7721	7788	8582	7523	7383
Realiseret handelspris	Parcel-/rækkehus	Lemvig	2505	2403	2656	2536	2767	2936	3268	2645	2819	2646	2531	2685	2687	3004	2528	2957	3081	2938	3188	3056	3298	3193	3283	3277	3472	3532	3347	3462	3739	3764	3897	3632	3655	3647	4291	4029	3925	3691	3931	3811	3775	4093	3621	3683	4094	4012	4453	4320	4161	4650	3851	4308	4807	4527	4211	4534	5366	4872	4811	4772	5022	5012	5761	5999	5901	5846	5578	5345	5190	5698	5520	5933	5368	5505	5873	5281	5265	5885	5874	4514	4929	5272	4099	4839	5005	4915	4552	4323	6180	5509	5269	5063	5560	3481	5660	4987
Realiseret handelspris	Parcel-/rækkehus	Ringkøbing-Skjern	3209	3055	3196	3106	2941	3020	3356	3161	3448	3530	3482	3212	3626	3577	3839	3757	3693	3849	3782	4090	4005	4293	4201	4219	4173	4504	4304	4199	4694	4841	4318	4704	4713	4976	4841	4827	4778	4791	4862	5037	5119	5380	5129	4806	4997	5361	5432	5216	4769	5442	5694	5894	5537	6011	5434	5857	5888	6260	6012	6334	6537	6811	6660	6732	7234	7174	7540	6850	7027	6880	6662	7072	6618	6821	7000	6999	6581	6592	6403	6829	6615	5971	6451	5506	6195	6135	5988	6553	5923	5999	6009	5680	6554	6259	5545	5866
Realiseret handelspris	Parcel-/rækkehus	Skive	3169	3238	3186	3266	3264	3564	3329	3384	3463	3489	3505	3399	3565	3613	3416	3829	3703	3914	3829	3825	3905	4082	3897	4213	4435	4178	4164	4052	4505	4522	4556	4510	4414	5012	4617	4805	4830	4603	4321	4542	4589	4572	4653	4868	4837	5057	4749	4994	5317	5287	5074	5079	5226	5298	5466	5071	5515	5695	5688	5514	5717	5667	5965	5750	5871	7351	6898	6707	6413	7470	6948	7005	7125	6401	6213	6756	6664	6936	5854	6681	6900	6668	6576	6567	6667	7018	6419	6286	6951	5634	6550	6082	6686	6091	5790	5924
Realiseret handelspris	Parcel-/rækkehus	Struer	3380	3594	3436	4753	3113	3365	3442	3659	3316	3362	3627	3512	3663	3591	3635	3698	4157	4201	3956	4070	4411	4476	4480	4651	4491	4949	4688	4450	5206	4670	4735	4814	5391	5249	4952	4835	5148	5532	5053	4863	5665	5192	4965	5317	4998	5228	5794	5764	4818	6623	6558	4768	5162	5572	5907	6678	7044	7007	6864	8403	8094	8060	7954	8081	8798	8562	7763	7035	7748	7688	7866	7277	7167	7502	7103	6992	7439	7238	8344	6914	6970	7848	6904	6253	6638	6552	7031	6968	6033	6583	6361	6349	5768	7008	6039	7983
Realiseret handelspris	Parcel-/rækkehus	Viborg	3721	3717	3470	3417	3574	3679	3779	3656	3699	3742	3934	3928	3768	3857	3631	4119	4090	4339	4251	4311	4743	4615	4644	4855	5028	5276	5082	4937	5350	5507	5499	5669	5670	5709	5820	5845	5935	5772	6093	5817	6059	6068	5877	5961	5906	6291	6226	6332	6764	6915	6464	6495	7153	7305	7343	7443	7818	8333	8418	8543	9215	8958	9292	9691	10071	9957	9447	9466	9818	9836	9037	9309	9572	9777	9782	8668	8738	9056	8198	8346	8700	8137	8867	8380	8272	8703	7881	8367	8863	8810	8117	8195	8626	9040	8730	8246
Realiseret handelspris	Parcel-/rækkehus	Region Nordjylland	3199	3250	3143	3060	3033	3282	3398	3394	3423	3527	3507	3534	3563	3614	3664	3773	3837	3946	3900	4137	4087	4276	4289	4347	4609	4638	4682	4630	4888	4969	4995	4908	5035	5115	5143	5326	5341	5365	5294	5128	5270	5499	5351	5417	5360	5587	5513	5597	5710	5995	5992	5962	6110	6549	6605	6654	7140	7636	7631	7843	7930	8422	8369	8343	8409	8362	8339	8446	7953	8540	8274	8340	8316	8561	8506	8280	8151	8328	7868	7857	8128	8115	7968	7823	8043	8199	7980	7839	7932	8277	8041	8106	8410	8553	8444	8326
Realiseret handelspris	Parcel-/rækkehus	Landsdel Nordjylland	3199	3250	3143	3060	3033	3282	3398	3394	3423	3527	3507	3534	3563	3614	3664	3773	3837	3946	3900	4137	4087	4276	4289	4347	4609	4638	4682	4630	4888	4969	4995	4908	5035	5115	5143	5326	5341	5365	5294	5128	5270	5499	5351	5417	5360	5587	5513	5597	5710	5995	5992	5962	6110	6549	6605	6654	7140	7636	7631	7843	7930	8422	8369	8343	8409	8362	8339	8446	7953	8540	8274	8340	8316	8561	8506	8280	8151	8328	7868	7857	8128	8115	7968	7823	8043	8199	7980	7839	7932	8277	8041	8106	8410	8553	8444	8326
Realiseret handelspris	Parcel-/rækkehus	Brønderslev	2677	3021	2798	2991	2610	3085	3024	3331	2867	3280	3077	3334	3176	3269	3322	3028	3470	3534	3543	3814	3675	4044	3593	3863	4224	3920	3891	4340	4534	4402	4439	4653	3951	4779	4479	4771	4717	4824	4640	4668	4813	5122	4641	4880	4460	5206	4828	4844	4824	5506	5384	5602	5210	5256	5775	5356	5607	6499	5990	6246	6522	6588	7019	7235	7048	7108	7075	7166	8225	7604	7258	7335	7386	6713	7092	6193	6271	7355	7203	6309	6799	6310	6553	6351	7218	6682	6309	6593	7034	6299	7873	6640	7471	7112	7426	6500
Realiseret handelspris	Parcel-/rækkehus	Frederikshavn	3640	3645	3475	3562	3301	3392	3529	3584	3777	4056	3866	3969	3983	3983	3861	3931	3840	4226	4279	4601	4599	4444	4455	4571	4816	4719	4652	4954	5182	5150	5037	4572	5300	5114	5411	5344	5456	5545	5475	5244	5410	5900	5619	5103	5731	5616	6016	6056	5878	6404	6229	6105	6469	7102	7010	6948	7137	8115	8136	7807	7947	8995	9209	7815	8826	8623	7914	8504	7748	8695	9129	9050	8379	9806	8751	8003	7933	8162	8638	7370	8885	8948	8081	7728	7947	8249	8667	7391	7893	8683	8211	7586	8184	7955	8552	8061
Realiseret handelspris	Parcel-/rækkehus	Hjørring	3305	3292	3270	3059	3084	3242	3513	3234	3464	3612	3569	3512	3495	3481	3809	3643	3675	3759	3623	3902	3807	3998	4072	4381	4117	4338	4342	4271	4364	4594	4569	4807	4486	4854	4466	4368	4880	4711	4661	4696	4722	5053	5005	5046	5039	5089	4971	5143	5177	5005	5222	5384	5491	5754	6075	5642	6253	6364	6203	6518	6873	7465	6960	7613	7374	7322	7412	7445	6843	7351	6970	7343	7356	7747	7403	8077	7498	7393	6743	6780	7627	7447	7095	6537	7060	6432	6548	6535	6503	7389	6541	6850	7030	6510	7030	6756
