priser på realiserede handler	ejendomskategori	område	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Nedtagningspris	Ejerlejlighed	Fredensborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13571	14122	13328	13793	14220	15179	15913	16960	17198	20356	20721	20660	20556	20257	20853	17660	17750	18381	16642	14969	13358	15290	13442	12978	14620	12377	11610	12790	11149	12059	11541	11923	12759	10800	14937	13419	12992	11933	12145	11104	14709	12043	13691	13786	12585	13705	14511	14334
Nedtagningspris	Ejerlejlighed	Frederikssund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14451	16157	13470	15978	16022	17565	18613	19002	21174	23539	21554	26251	25000	24761	24949	20911	23574	23530	..	19501	17362	24796	19432	20675	18683	16602	17315	16373	18450	..	16304	16061	19519	..	16305	19315	..	20834	18538	16554	17270	..	17132	16715	21158	19867	16101	17223
Nedtagningspris	Ejerlejlighed	Furesø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14850	15963	17300	16873	16866	20864	19918	20858	22037	24401	23693	24098	24622	23895	24057	22050	21863	23208	21633	19931	19071	18556	18762	19037	18144	19483	18587	18259	19555	17750	16655	17630	17360	18381	16432	17888	17633	17792	18666	18882	17015	19122	18411	19632	19494	21716	20664	20196
Nedtagningspris	Ejerlejlighed	Gribskov	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14721	14317	13866	15545	16249	17134	18816	17133	17535	18365	23532	21546	..	24822	21830	20188	21413	21138	17030	17276	..	17116	..	..	17137	16091	16757	15783	14473	17106	16361	14192	..	13875	12555	12744	..	11642	16699	10577	15373	..	13238	12567	15716	13013	13453	13390
Nedtagningspris	Ejerlejlighed	Halsnæs	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11537	..	..	15431	14978	16316	..	18979	20968	20899	21104	22669	24024	20805	21178	19760	22995	21196	..	..	17311	16526	13965	15071	..	..	14030	11773	..	..	..	12231	..	16525	..	..	..	..	14241	13130	..	..	15921	..	12313	..	..	..
Nedtagningspris	Ejerlejlighed	Helsingør	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15068	15471	15675	15612	16974	17952	19445	21752	22530	24935	25445	24782	23589	23751	21960	21260	21441	20563	21179	18337	16115	16315	16061	16017	16977	17717	16966	17223	18777	16600	17370	14187	14656	16918	15633	14782	14947	14841	15359	14944	16246	17010	16505	17539	17065	17457	18038	17611
Nedtagningspris	Ejerlejlighed	Hillerød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16503	16757	16773	17214	18365	19458	18749	21939	21845	24155	24900	25764	24515	26249	24902	23698	24271	22948	20811	21182	20110	20231	18484	18243	18993	18244	17555	18665	17974	17353	16573	15869	16430	17196	16624	18886	17200	18286	18245	18638	18999	18382	18108	17975	18205	19042	18496	19297
Nedtagningspris	Ejerlejlighed	Hørsholm	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18747	18721	18806	20195	22173	23135	24801	27991	27588	30267	30669	30668	29974	29953	29896	28771	27313	28028	28918	..	21959	21954	24729	25686	22036	22048	19399	23468	23787	20768	24822	22059	22651	21190	19226	21558	19747	21840	23165	21929	21180	20892	23301	22330	23130	25559	25142	29352
Nedtagningspris	Ejerlejlighed	Rudersdal	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18023	19817	20533	20251	22458	22898	24924	25640	27864	31405	31789	31847	31382	29229	29859	29059	27845	26444	25957	22798	20870	21523	19972	23752	21549	23977	24530	23545	22654	21783	21402	20311	20877	20002	23807	19988	21499	21812	21099	21784	23853	23890	22491	24139	24406	26236	23845	27432
Nedtagningspris	Ejerlejlighed	Landsdel Bornholm	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8386	10121	9794	9884	8596	12633	13425	11881	9377	15780	15289	15709	14287	18237	18108	16407	13336	17522	16115	..	..	12789	13284	16409	12526	10964	13603	10560	16200	13170	10165	10818	11359	11703	10806	11090	9017	11164	13493	11577	12080	11915	9194	11483	12527	9358	8656	13667
Nedtagningspris	Ejerlejlighed	Bornholm	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8386	10121	9794	9884	8596	12633	13425	11881	9377	15780	15289	15709	14287	18237	18108	16407	13336	17522	16115	..	..	12789	13284	16409	12526	10964	13603	10560	16200	13170	10165	10818	11359	11703	10806	11090	9017	11164	13493	11577	12080	11915	9194	11483	12527	9358	8656	13667
Nedtagningspris	Ejerlejlighed	Region Sjælland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12177	12861	13358	13270	13987	14688	15037	15351	17076	18189	18398	18472	18680	18639	19134	18159	18175	18030	17125	16170	14756	15400	14923	14793	14662	14229	14674	14454	14420	14596	14043	13028	13104	13215	13019	13074	13328	12800	13374	13366	12919	13694	13560	13420	13933	14058	15285	14100
Nedtagningspris	Ejerlejlighed	Landsdel Østsjælland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16076	17261	17548	17593	17987	19174	19587	20347	22675	24038	25367	25059	25130	24295	25664	23398	23133	22946	21649	20002	18603	18701	18189	17862	19107	18399	18414	18271	18521	18802	17818	16445	16931	17390	17390	17166	17573	18436	18091	17785	17322	18315	17811	19197	19536	20630	21079	20552
Nedtagningspris	Ejerlejlighed	Greve	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17456	18462	19623	18575	19277	19693	20744	22393	25845	26851	26928	28254	26102	27093	27439	25771	27459	24029	20917	23305	..	20368	20228	21074	19026	19927	19264	20034	22085	20799	18568	19190	18903	20547	18804	21301	20852	20472	20251	20931	20154	20189	18344	21053	21620	22550	22766	23696
Nedtagningspris	Ejerlejlighed	Køge	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15293	17090	17890	15728	17090	17647	17643	17117	17641	21403	23293	22860	24421	22384	25928	20893	19865	22089	22657	19400	18850	18183	19289	16507	20563	17401	17633	17079	15734	18008	16986	15403	16822	14613	15700	14322	15637	18822	16972	16694	15742	15799	15818	18983	18760	19229	20767	19623
Nedtagningspris	Ejerlejlighed	Lejre	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Roskilde	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15830	17008	17159	18016	18106	20065	19970	20892	23749	24559	25985	25560	25420	24357	25293	23644	22968	22894	21435	18694	18096	18359	17134	17834	18586	18535	18767	18421	19012	19056	17920	16486	16634	18122	17749	17653	18013	18024	18144	17598	17470	18918	18956	19129	19630	21142	21024	20965
Nedtagningspris	Ejerlejlighed	Solrød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17873	17681	16645	18549	17784	16743	20193	21839	24904	23693	..	..	23817	25294	25757	25566	..	24166	21295	..	20032	..	19322	18389	18624	18130	17029	18131	18161	16547	18458	..	16462	16984	17824	16197	..	17218	17676	..	16949	18960	16251	17664	18219	18656	19913	..
Nedtagningspris	Ejerlejlighed	Landsdel Vest- og Sydsjælland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9830	10213	10688	10515	11252	11819	12182	12215	13482	14435	14082	14393	14548	15204	15214	15081	15090	15126	14454	13908	12362	13301	12959	12979	12170	11891	12322	12247	11973	12004	11855	10931	10784	10835	10501	10711	10912	9657	10439	10775	10309	10844	10807	10119	10838	10318	11759	10361
Nedtagningspris	Ejerlejlighed	Faxe	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11506	..	..	..	..	12244	..	..	..	..	..	..	17963	20089	..	21890	19881	18945	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Guldborgsund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7882	8952	8465	7674	9253	12133	9674	11917	12564	14191	13964	11264	11757	12183	13729	13212	12298	12755	11240	11361	..	11981	12871	11316	11229	10058	..	10659	..	10888	12821	9694	8316	9880	9743	9054	..	..	10727	..	7166	7873	11010	9537	10030	10732	7523	..
Nedtagningspris	Ejerlejlighed	Holbæk	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11389	15627	17278	17092	15970	18807	18447	18007	19380	20186	18105	23075	21781	23132	22348	21241	21302	22939	19867	20857	..	17956	19704	16694	16190	15670	15267	16577	..	20061	18118	19892	18778	17109	16503	20146	19767	12932	18116	17978	17710	19108	19238	17009	18447	18853	17580	19185
Nedtagningspris	Fritidshus	Egedal	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18723	18329	..	..	..	15354	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Fredensborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Frederikssund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10043	10768	11294	12122	11767	13826	14297	15145	15576	17129	17990	15989	14835	17201	17100	17760	16963	15795	14562	15853	12455	13196	13909	15860	13298	13653	12215	12332	11979	12117	10505	13016	9560	11748	10751	10462	11473	9411	9154	10516	9021	9373	10531	8774	11202	9847	9903	8973
Nedtagningspris	Fritidshus	Furesø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Gribskov	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15991	17299	18094	17575	19172	20811	22113	22033	23670	24872	27367	28160	26465	28271	25482	27690	24772	26325	23467	22605	21757	20234	20077	22052	21731	22855	19493	22653	19336	22455	18147	18547	17739	18358	17514	17010	17348	18385	18099	19907	17791	18148	18489	18590	19289	19926	20350	18151
Nedtagningspris	Fritidshus	Halsnæs	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13629	14361	15245	14992	15659	16739	17705	18408	19944	20427	21274	21052	19809	22697	21890	25273	21093	23971	21881	19695	17299	19679	19426	19718	16935	19496	21447	17374	18551	17279	16629	15672	16520	14986	14794	17257	17183	18487	17242	15040	13408	15080	14615	14323	16184	16297	14307	14630
Nedtagningspris	Fritidshus	Helsingør	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	21686	21489	20950	22087	29285	27520	31237	36323	29579	37691	38061	38612	42545	41589	42973	42757	33267	37085	34886	35348	26425	30648	29993	25476	45648	32227	27485	29259	28504	54804	24181	26359	22705	22776	24786	25640	24684	30942	19151	34717	29065	24954	24567	23548	27056	29897	29653	21834
Nedtagningspris	Fritidshus	Hillerød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17371	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Hørsholm	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Rudersdal	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Landsdel Bornholm	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11096	11066	10006	14237	14642	11239	12399	12686	15542	13716	15486	15761	15862	18551	18960	16180	25919	20872	24486	18428	13914	20670	17986	16098	17565	15555	16759	18873	20163	15055	14173	13282	17466	14140	15335	11718	10633	12351	16073	15142	9445	14264	13794	14573	11342	11557	10094	13826
Nedtagningspris	Fritidshus	Bornholm	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11096	11066	10006	14237	14642	11239	12399	12686	15542	13716	15486	15761	15862	18551	18960	16180	25919	20872	24486	18428	13914	20670	17986	16098	17565	15555	16759	18873	20163	15055	14173	13282	17466	14140	15335	11718	10633	12351	16073	15142	9445	14264	13794	14573	11342	11557	10094	13826
Nedtagningspris	Fritidshus	Region Sjælland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10500	11085	12309	12420	13476	14153	15209	16653	16152	17110	17926	17945	17760	18132	18464	18077	18391	18059	18693	16470	15568	16074	15740	15855	15294	15701	14903	15126	15258	13551	14596	14480	12964	13883	12601	13076	12278	12286	12425	12697	12828	12752	12247	12078	12561	12787	12900	12511
Nedtagningspris	Fritidshus	Landsdel Østsjælland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11589	11745	13835	13017	13416	14844	14785	19723	19762	19692	17161	28756	18842	21944	21602	20227	22127	16645	18697	17285	13231	16263	15559	18197	16140	18346	16794	14732	14176	12498	13622	15345	15349	16496	12614	13214	21619	10417	12228	11159	10217	14639	12624	9885	13059	14247	13555	14234
Nedtagningspris	Fritidshus	Greve	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Køge	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Lejre	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9824	11061	12635	10810	13230	14019	14829	14968	15518	17806	16115	16816	18842	19954	18164	16811	18007	15094	16423	15154	..	15875	14159	16200	13689	16265	16309	13689	10627	12498	13771	15990	14124	11961	11054	13275	..	9749	11915	10278	7700	12696	10400	9885	12224	13019	11759	13177
Nedtagningspris	Fritidshus	Roskilde	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18525	14655	..	21453	..	18890	..	..	..	..	..	..	..	..	37655	36945	..	..	..	..	..	18936	..	..	25445	..	19230	12186	..	..	..	..	..	..	..	..	..	..	14726	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Solrød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Landsdel Vest- og Sydsjælland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10447	11051	12234	12390	13479	14118	15230	16500	15982	16989	17964	17409	17718	17954	18317	17973	18211	18118	18693	16436	15681	16065	15749	15740	15254	15574	14817	15144	15308	13591	14635	14441	12853	13762	12600	13070	12198	12359	12434	12766	12945	12665	12230	12161	12539	12727	12865	12439
Nedtagningspris	Fritidshus	Faxe	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10977	..	11025	10648	14373	15942	13390	17137	20660	17026	..	..	17629	..	..	..	17483	..	..	..	..	..	..	..	..	..	..	..	..	13082	..	..	..	9985	..	..	9492	11188	..	..	12305	..	..	..	10570	9513	9354
Nedtagningspris	Fritidshus	Guldborgsund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10547	11280	11582	12609	13836	14040	14750	15193	15877	15021	16165	16640	15452	16330	17216	16697	16415	17228	16823	15160	14459	14480	14689	14187	14645	14964	13493	14536	13078	14577	15284	14774	12489	12097	12700	12189	11381	10962	10940	12325	10786	10363	10666	10925	12006	11850	11370	10601
Nedtagningspris	Fritidshus	Holbæk	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9633	9248	10900	11016	11498	12526	12485	14828	12957	15695	15709	18664	16935	15199	19375	16189	14217	18100	15943	13837	16193	14428	12873	22849	14532	15694	12744	11320	14042	10268	11536	12647	15367	11966	9417	8941	9040	9357	10889	9545	11110	11427	12139	10044	8780	9807	10914	12187
Realiseret handelspris	Parcel-/rækkehus	Egedal	5241	5654	5393	4936	4901	5131	5595	5444	5528	5873	5704	5752	5994	5852	6425	6542	7194	7346	7364	7599	7814	8162	8487	8169	8553	8965	9358	9588	9841	9820	10194	10224	10236	10656	10431	11111	10019	11221	11104	11139	12448	12207	12122	12204	12900	12914	12818	13200	13065	13004	14180	14118	15943	16533	16899	19020	19674	22598	22353	22027	22448	21155	20853	21063	19579	19853	18811	18053	16712	15649	16181	16549	15589	17229	17492	16437	16505	16847	16200	16373	15573	15893	15858	15448	15943	14921	16485	16367	16079	16189	16490	16811	17443	17966	17426	19030
Realiseret handelspris	Parcel-/rækkehus	Fredensborg	5788	6094	5724	5609	5420	5769	5934	6289	5928	6430	6833	6363	6458	6771	6965	7148	7162	8072	8046	7719	8703	9129	9265	9558	9295	10106	10769	10735	10996	11274	11251	10907	11737	12227	12637	12996	12660	13135	12966	12796	13710	13596	13899	14498	13889	14862	14901	14292	14913	15014	15127	15751	16298	17636	20279	21227	24170	24748	25198	26069	24012	24567	23482	23996	22969	22240	22260	19515	17796	16622	17132	17363	17854	18184	18598	18895	19095	18351	16845	17487	16881	16788	18326	17222	16151	16733	16268	16554	17449	17713	18740	17335	18049	19150	19475	19024
Realiseret handelspris	Parcel-/rækkehus	Frederikssund	5020	4870	4586	4558	4644	4667	4863	4785	4981	4900	5036	4795	5058	5488	5228	5523	5431	6087	5936	6183	6587	6837	7085	7124	7186	7671	7225	7940	7930	8468	8510	8619	8567	8938	9138	9559	10234	10395	9633	9593	11142	10643	10413	11054	11118	11408	11780	10698	11753	11656	11932	13148	13073	14362	14305	16222	17447	18457	19639	19063	19926	19210	20185	18633	17930	18220	16580	14914	13992	13942	13703	13062	14013	14656	14514	13590	15551	14180	12848	12985	12492	13359	12593	12520	12595	12658	12852	12020	11776	13120	13220	12549	13495	13428	14197	13805
Realiseret handelspris	Parcel-/rækkehus	Furesø	6256	6083	6501	5625	6133	6229	6743	6337	6843	7130	7218	7062	7422	7515	7771	8050	7997	8700	8788	8996	9255	9621	10112	10547	10799	10986	10217	11181	11641	11781	12080	11481	12050	12477	12463	12735	12400	13421	13956	12860	14231	14216	14252	15098	14305	14288	14771	14423	14922	16163	16273	16859	17735	19044	21226	20769	24851	25848	25873	27627	27771	27242	25182	25707	25297	24072	22169	20831	18194	19692	19791	21727	20381	21253	21472	21777	21120	22233	21975	20592	21590	19921	19813	20982	21490	21439	20473	21996	21900	22647	22753	21476	24089	24450	24643	24041
Realiseret handelspris	Parcel-/rækkehus	Gribskov	4506	4687	4581	4184	4381	4239	4778	4855	4863	4743	4908	4856	4733	4991	5199	5323	5371	6020	6076	6050	6196	6997	6902	7059	7157	7963	8063	7810	8000	8844	8490	8730	9317	9470	9185	9183	9903	10336	10114	9908	10352	11055	11464	10965	11338	12125	11354	11755	12017	12521	13153	13243	13986	14416	15737	15641	18171	18359	20320	18282	20403	19845	19018	18743	18150	17024	16605	14306	13204	13636	13222	13053	13051	13944	13745	13887	12746	13798	12042	12269	10147	11544	11203	10658	10847	11315	10579	11566	11368	11242	12257	11304	12232	12929	12978	12538
Realiseret handelspris	Parcel-/rækkehus	Halsnæs	4298	4140	4115	4321	3919	4240	4349	4199	4452	4294	4397	4247	4224	4618	4892	4657	4973	5201	5091	5765	5675	5995	6335	6360	6351	6978	6700	7336	7111	7103	7716	8238	8200	8273	8630	8466	8769	8714	8815	9191	9770	9559	10170	9255	9456	10344	10271	10477	10833	10731	11036	11595	11488	12721	13367	14239	15117	16337	17675	17946	17978	18020	17053	16873	16331	16249	14471	12197	11630	11785	10992	11903	11965	11399	10426	11351	10616	9654	10396	9044	9526	9652	9747	10524	9259	9668	10496	9492	9159	8993	9347	8358	9674	9597	10390	9974
Realiseret handelspris	Parcel-/rækkehus	Helsingør	5751	5406	5590	5235	5221	5193	5683	5745	5530	6061	6158	6173	5873	5840	6198	6662	6545	7351	7755	8066	8091	8322	8495	8025	8460	9596	9085	9514	10816	10875	10812	11219	10864	10787	11520	11943	12148	12805	12815	12911	13456	13412	13215	13809	12971	13921	14739	13711	14624	15108	15571	15597	17589	18553	20745	22501	22889	24310	25763	25974	25499	24177	24234	22593	24184	20943	21134	19238	16177	16394	17979	18491	17968	18223	19083	18023	19118	17613	18011	16775	17650	16634	16728	18639	16361	15801	16563	16999	16367	17134	17504	17668	17797	18989	19043	18171
