priser på realiserede handler	ejendomskategori	område	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Nedtagningspris	Ejerlejlighed	Gentofte	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	20169	21224	21838	23499	25148	26478	29333	31389	33795	36675	37777	34731	33476	35163	34056	33130	34049	32659	33394	31763	26684	23632	24746	26939	24954	26637	26558	29425	26614	27145	25501	25728	25723	25754	24745	25786	26751	27800	29373	28376	27996	30317	29080	28965	30549	31771	31527	31802
Nedtagningspris	Ejerlejlighed	Gladsaxe	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17721	18465	18704	18728	19324	21035	22019	23766	26379	28268	29398	27698	27082	26260	26120	24509	24609	22508	20564	20556	18642	18998	18350	18863	19299	19496	19505	18891	19931	18406	18040	16992	17259	18159	17339	16426	17635	18227	19285	19159	18988	19111	19874	20823	20579	21855	21999	23172
Nedtagningspris	Ejerlejlighed	Glostrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15738	15352	15389	15639	16409	17705	19096	20542	23382	24250	25415	24328	24891	23325	21480	20504	20610	19605	19474	..	15112	17247	15751	17513	16793	17048	16751	15790	16475	17627	15298	15454	14965	16663	15005	15230	16273	17271	16433	15812	16049	18383	16535	16910	16967	17832	19241	18782
Nedtagningspris	Ejerlejlighed	Herlev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16339	..	..	..	18416	20437	18966	..	..	26691	26771	..	27137	26374	..	24018	..	23422	..	..	..	18720	..	19108	..	..	..	..	18139	20260	19547	..	..	..	19919	..	16165	..	19378	17157	..	20025	19743	18637	23004	20244	20082	23050
Nedtagningspris	Ejerlejlighed	Hvidovre	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15153	15512	16206	16149	16767	17285	19427	20886	22418	23784	23872	25063	23408	22559	23256	23420	21026	21183	20458	18001	17703	17662	16217	16923	18235	17929	16469	16769	16622	15058	15340	16933	15319	15808	14093	14663	16854	15604	19089	16466	16029	17754	17141	17778	19335	20050	19992	20495
Nedtagningspris	Ejerlejlighed	Høje-Taastrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13732	13769	14415	14376	14649	15709	16642	17972	20602	21487	22082	21817	20889	21156	20770	19450	18939	18908	18046	16182	14852	15332	15981	14803	15794	15220	14902	14934	14914	15166	13702	13523	13630	14331	14284	13252	13233	13900	14460	13837	14306	14705	14185	14462	15382	15905	16505	17505
Nedtagningspris	Ejerlejlighed	Ishøj	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14616	14519	14288	14699	14843	15815	17066	17110	19338	22444	23002	21990	21385	21657	21115	22402	19154	18523	18507	16337	15194	14693	15716	14193	15363	15730	12507	13834	13110	14392	13046	12873	13886	11569	12013	12429	13021	12846	14911	16831	12854	14048	15217	15709	15466	16332	16301	17477
Nedtagningspris	Ejerlejlighed	Lyngby-Taarbæk	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	19091	20350	19231	19744	22236	23188	25274	28547	29392	33206	32030	31785	28582	29411	27684	27073	29147	26135	23020	20605	19618	21953	21795	21854	21539	22281	20289	22327	21637	22723	20383	18966	21553	20433	19099	21838	23131	21343	22920	25397	24139	25892	23949	24802	25144	27281	27709	27860
Nedtagningspris	Ejerlejlighed	Rødovre	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15315	15989	16638	17126	17605	19622	19973	22388	23513	24682	26817	25221	25505	23736	23331	22059	22682	21812	19852	19741	16087	18334	16629	18377	18818	17592	18185	18144	16785	15736	16422	15341	15082	14409	16622	16185	16851	16431	17182	17494	17656	17009	18273	18455	19929	20367	20945	22440
Nedtagningspris	Ejerlejlighed	Vallensbæk	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13609	13935	13239	14156	15253	16020	15763	17792	18882	19851	20530	21363	20120	19898	19420	18717	17243	16255	17678	15956	13654	13785	13432	13208	13743	13763	15467	14698	14384	13287	13684	12019	13522	12685	13018	13281	12913	14728	14812	14383	13400	14343	15438	15088	15843	15954	15859	19170
Nedtagningspris	Ejerlejlighed	Landsdel Nordsjælland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15989	16792	16980	17344	18516	19675	20665	22319	23241	25833	26214	26565	25758	25597	25085	23693	23496	23207	22246	20249	18443	19150	17985	19162	18711	19159	18606	18950	19175	18057	18203	16674	17353	17704	17883	17743	17001	17680	18031	17662	18560	18415	18481	18739	19429	20342	19448	20731
Nedtagningspris	Ejerlejlighed	Allerød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16704	16593	17251	..	16920	..	..	21719	22508	24068	..	..	..	23091	24624	22896	21449	23537	..	..	..	..	19045	..	21192	20130	..	24278	22831	..	..	..	..	18138	..	20697	19794	..	21905	..	20486	..	19601	16412	..	..	..	..
Nedtagningspris	Fritidshus	Hele landet	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11370	12091	12899	13242	14002	14710	15854	16641	16624	17709	18352	18780	18644	19381	19217	19477	19386	19441	19996	18313	16818	17407	17485	17681	17614	17376	17049	17449	16676	16882	16392	16515	15521	15861	15383	15073	15414	15436	15103	15309	14798	14922	14747	14610	14886	15199	14871	14648
Nedtagningspris	Fritidshus	Region Hovedstaden	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14443	15577	15742	15998	17281	17994	19329	20045	21236	22232	23944	24489	22964	24930	23914	25299	23244	24246	22616	21195	18906	19757	19540	20206	20805	20367	18875	19725	18433	20791	16614	16888	16447	16446	15901	16006	16114	17130	16194	17715	15256	16007	16158	15852	16886	17139	17477	16346
Nedtagningspris	Fritidshus	Landsdel København by	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	København	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Frederiksberg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Dragør	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Tårnby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Landsdel Københavns omegn	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Albertslund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Ballerup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Brøndby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Gentofte	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Gladsaxe	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Glostrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Herlev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Hvidovre	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Høje-Taastrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Ishøj	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Lyngby-Taarbæk	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Rødovre	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Vallensbæk	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Landsdel Nordsjælland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14791	16032	16331	16181	17556	18772	20042	20810	21836	23131	24833	25397	23718	25611	24380	26282	22963	24614	22374	21489	19442	19641	19706	20645	21135	20886	19145	19818	18248	21405	16807	17263	16315	16696	15911	16464	16721	17612	16223	17956	15879	16193	16412	15989	17522	17732	18223	16593
Nedtagningspris	Fritidshus	Allerød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Realiseret handelspris	Parcel-/rækkehus	Hele landet	4021	4129	4000	3945	3851	4135	4296	4301	4333	4432	4443	4403	4450	4593	4635	4840	4946	5151	5229	5344	5567	5733	5806	5870	6111	6313	6233	6344	6616	6907	6825	6846	7023	7268	7348	7352	7611	7771	7631	7550	7869	7990	7956	7794	7886	8320	8367	8312	8637	8911	9142	9354	9760	10369	10922	11493	12261	12997	13331	13408	13480	13716	13578	13503	13391	13435	12967	12198	11504	11690	11618	11736	11824	12102	12000	11930	11824	11812	11339	11145	10972	11072	11084	10931	11041	11167	11128	11082	11100	11406	11315	11285	11764	12188	12117	12011
Realiseret handelspris	Parcel-/rækkehus	Region Hovedstaden	5836	6008	5902	5649	5564	5796	6101	6108	6171	6343	6430	6343	6408	6666	6856	7114	7005	7378	7512	7734	8098	8448	8632	8696	9022	9498	9506	9798	10070	10512	10588	10683	10896	11208	11323	11551	11877	12388	12236	12345	12878	13061	12986	13181	12942	13858	13755	13799	14359	14792	15511	16104	16924	18401	19939	21344	23065	24537	24805	24709	24345	24222	23518	23013	22549	22015	21099	19044	17395	17635	18115	18425	18869	19669	19736	19890	19623	19668	18683	18189	17821	17927	18210	18371	18516	18731	18900	19098	19195	19660	20087	19914	20605	21676	21759	21841
Realiseret handelspris	Parcel-/rækkehus	Landsdel København by	5658	5814	5858	5664	5381	5598	6001	5825	5869	6153	5974	5822	6154	6260	6385	6770	6912	7309	7505	7617	8005	8659	8673	9102	9406	9825	10196	10412	10614	10898	10893	11477	10851	11932	12222	12820	12825	13305	13938	13866	14160	14565	14386	14421	14252	15140	15146	15216	15980	16599	17355	18492	19230	21165	23020	24971	26941	27895	28098	28171	27112	27909	26714	25698	26813	25826	24652	22416	20483	20638	21352	21510	22385	23636	23565	24074	23249	24440	23066	22199	21679	22416	22895	22712	23723	24104	24042	25098	25095	25664	26519	27015	27467	29252	29252	29142
Realiseret handelspris	Parcel-/rækkehus	København	5355	5451	5374	5171	5068	5186	5609	5519	5503	5885	5621	5328	5675	5924	6014	6299	6764	6991	7210	7227	7670	8263	8234	8520	9201	9275	9606	9762	9925	10590	10479	11078	10637	11422	11737	12562	12419	13571	13713	13422	14159	14256	14364	14191	14333	15552	15222	15715	16139	16857	17269	18771	19501	21562	23821	25553	27206	27479	28366	29214	27942	27929	26836	25853	26852	26058	24502	22342	20825	20847	21954	22090	22775	24160	24260	24357	23203	25144	24307	22525	22289	23782	23343	22932	24217	24611	24334	25883	25429	26568	27162	27951	28418	29953	30407	30123
Realiseret handelspris	Parcel-/rækkehus	Frederiksberg	5183	5626	6980	6686	5537	7047	6651	6174	6558	6496	7283	6955	7607	7165	8643	8477	8174	8311	8964	8772	9346	9861	9806	11098	10158	11822	12685	13918	13288	12046	10594	13914	14408	14873	14358	14398	14780	13367	16015	17453	15969	17821	18965	17760	17567	17761	17187	21085	16856	19514	22247	24577	26096	24395	29267	29533	33092	36617	36693	30346	31868	36518	30994	..	39382	36224	32944	31799	24743	30706	27445	26027	32509	34462	32431	35141	37246	37048	25077	28405	27052	27321	33137	34696	35653	34015	30697	33955	38057	35275	36666	38240	39828	43970	40744	41899
Realiseret handelspris	Parcel-/rækkehus	Dragør	6251	6472	6364	6246	6158	6438	6573	6261	5969	6398	6272	6229	6983	6703	6727	7197	6739	8059	8108	8375	8830	9208	9129	10035	9603	10515	12019	11596	12021	11485	12332	11973	11910	12342	12966	13220	13040	12660	14936	16129	14115	14907	14389	14297	14566	13961	14490	13628	16889	16299	18041	15366	17992	20587	19761	23984	25904	27164	26416	27885	26814	29851	28954	23742	26801	24872	26575	23058	22542	18738	20278	21627	21636	22044	21521	23537	22113	20999	22463	22664	23083	19853	20733	21718	22948	23766	23803	23063	24022	22705	23788	24293	23645	26128	25844	26270
Realiseret handelspris	Parcel-/rækkehus	Tårnby	5747	6003	6075	5856	5275	5860	5976	5916	6196	6167	6113	5968	6172	6299	6316	6911	6727	6933	7277	7523	7458	8474	8891	9189	9153	9758	9679	9878	10095	10506	10608	10738	9645	11759	11454	12004	12361	12348	13047	13167	12894	13776	13324	13548	13189	13704	14085	13729	14809	14968	15562	16952	16593	19156	20000	22150	24487	26348	25070	24555	23225	23945	23831	23753	22341	22000	21295	19066	17070	17431	18028	18241	18108	19127	19467	19670	19038	19674	19129	18896	17417	18042	19078	18386	18540	19386	21018	20756	20155	21159	22462	21727	22256	23636	23591	23347
Realiseret handelspris	Parcel-/rækkehus	Landsdel Københavns omegn	6067	6327	6195	5889	5812	6041	6306	6396	6455	6659	6750	6696	6731	7019	7312	7559	7825	8031	8218	8628	8800	9211	9466	9412	9868	10462	10639	10604	11040	11426	11674	11655	12062	12134	12669	12437	13056	13327	13286	13370	13950	13959	14107	14545	14242	14814	14917	14978	15523	16108	16988	17627	18526	20211	22067	23730	25805	27117	26902	26470	26069	25955	25068	24692	23825	23417	22395	20426	18617	19227	19777	20045	20934	21726	21939	22076	22002	21750	20572	20378	19793	19674	20354	20628	20646	21394	21583	21362	21612	22388	22645	22735	23476	24673	24838	25331
Realiseret handelspris	Parcel-/rækkehus	Albertslund	5240	5408	5417	5341	5130	4773	5746	5492	5616	5235	5475	5455	6318	6160	6197	6238	6571	6568	7248	7574	7718	8260	7797	8729	7602	9026	8272	8743	9179	9246	9845	9993	9927	10457	10544	9839	10922	10827	10269	10671	12012	11536	11341	12321	12304	12327	12633	12832	12319	12892	14062	14656	14912	16194	17382	17804	18667	20581	21372	21221	20732	20233	19054	18189	18770	18378	17984	16401	15775	15327	15478	15831	16499	16128	15860	17309	17045	16268	15363	15549	15404	15444	15830	15374	14771	16232	15041	15703	15412	16657	16212	16512	16617	17282	17747	17548
Realiseret handelspris	Parcel-/rækkehus	Ballerup	5696	6015	5771	5203	5925	5647	5813	6163	6132	6292	6770	6474	6379	6803	7196	7006	7622	8094	7769	8400	8647	8596	9203	9286	9232	9989	9853	10473	10242	10724	11071	11092	10696	11131	12114	11476	12189	12152	12408	12431	13059	13035	13260	12755	12529	13374	12881	13194	14333	15000	15877	16584	16690	17763	20267	21326	22071	23498	24559	21869	23464	24011	23347	22465	21067	21310	20585	17216	17168	17277	17137	18867	17852	19766	19143	19853	20740	19407	18928	17961	17319	17055	19122	17787	17451	18638	19253	17828	16996	18745	19716	19917	19495	20450	21133	19631
Realiseret handelspris	Parcel-/rækkehus	Brøndby	5663	6501	5947	5846	4823	6205	6752	6263	6934	6414	6342	5963	6350	6671	6709	7133	7357	7416	6920	8378	7877	9331	9046	8872	9703	9457	10749	10770	10148	11235	10985	10603	10791	11640	11403	11172	11373	11651	12328	12842	12680	12802	13501	13162	12329	13389	13718	13349	13100	14494	15555	16397	16515	17474	19421	20873	21987	24701	23711	24287	22428	22484	20567	21766	19132	21214	19163	18290	17028	16143	16747	17001	17084	18105	18456	18519	17306	19196	17387	19431	16526	16568	15818	16400	17249	16345	17724	16245	18263	17751	18516	18488	18601	18713	19438	20349
Realiseret handelspris	Parcel-/rækkehus	Gentofte	6783	7378	7288	6860	6692	6840	7348	7667	7652	8114	8119	8204	8018	8256	8912	9267	9444	9119	9467	10282	10462	10344	11035	10564	11802	12685	13159	12808	13263	13724	14156	13716	14408	14805	15993	16040	16514	16711	16819	17129	17475	17331	17222	18166	17590	17700	18656	17539	19688	20004	22731	22843	24872	27125	29973	31944	35761	37020	36190	38038	36114	34251	33415	33397	32308	30940	29845	27759	25799	26529	28160	28427	30179	31926	32184	31726	32193	30414	28593	29322	29012	28675	29856	29438	30475	32221	31586	31373	32411	33656	33961	34237	33574	36562	35521	38106
Realiseret handelspris	Parcel-/rækkehus	Gladsaxe	6157	6163	6374	5533	5850	6147	6300	6370	6470	6505	6629	6712	6514	7060	7368	7459	8127	8060	8495	8685	8850	9427	9675	9490	10071	10946	11451	11188	11446	11180	11674	11850	11721	12136	12813	12829	13362	13855	13951	13386	14144	14292	14915	14705	14782	15264	15421	15610	15853	16907	16357	17658	19171	20543	22434	25107	27100	28892	28480	27366	26904	26265	26031	24643	26033	25073	22221	21267	19012	20066	20129	20384	20828	22168	21775	23196	23769	23582	22578	20727	20260	20933	21143	22526	21757	23034	22456	23109	23016	22696	23387	24127	26113	25956	26870	27314
Realiseret handelspris	Parcel-/rækkehus	Glostrup	5401	5106	4992	4602	4490	5017	5524	4687	5234	5947	5524	5953	5243	6421	6484	6680	6602	7258	7664	7728	8054	7775	8602	8053	9276	8540	8988	8922	9343	9838	9861	10252	10395	10186	9792	10484	10960	11137	11218	10631	11413	12439	12125	12458	12293	12918	12855	12425	14024	14085	13056	15548	16230	17725	19719	21743	23121	20844	23815	23765	22321	24218	22787	22522	19490	18894	19701	19214	15429	18577	16744	17714	18918	18103	19782	17845	17551	16224	17660	16414	17136	16106	17443	18082	18053	17689	19555	17760	16695	18092	18465	19290	18699	19709	20943	21036
Realiseret handelspris	Parcel-/rækkehus	Herlev	5949	6122	6841	5470	5100	5599	6326	5588	6182	5894	6676	6273	6683	6537	6987	6854	7135	8173	7459	8177	8713	8697	8867	9616	9412	10076	9776	9329	10390	10509	10783	10924	10375	11119	11988	11523	11355	12250	12270	11632	12557	12718	13090	13264	13466	13440	13933	13690	13804	15467	15666	15719	17048	18489	19475	21560	22692	24157	24072	23515	23612	23475	22732	21360	21129	21574	21193	16876	16294	17749	17692	17969	18488	20009	18945	20090	21041	19813	19598	17983	17469	17261	17932	18506	19287	17561	18501	18763	20104	19248	20400	19192	20896	21711	23278	21878
Realiseret handelspris	Parcel-/rækkehus	Hvidovre	5399	5772	5249	5830	5440	5368	5773	5775	5713	5852	6023	5996	6243	5940	6374	6718	6790	7092	7320	7880	7888	8482	8635	8550	8978	9308	9311	9395	10398	10411	10205	10609	10526	10639	10930	11196	11510	11768	12228	12112	12219	12303	13029	12650	13468	13016	13221	13762	13973	14440	15088	15772	16291	18959	19288	20567	23355	23962	24195	22998	23086	24026	22306	22601	21907	21788	21048	18256	15973	16822	17874	17142	19088	19285	19285	18210	19437	19829	17570	17986	17197	16689	17591	17404	18517	18178	19252	18352	19328	20057	20693	20114	21482	22835	23265	23179
