priser på realiserede handler	ejendomskategori	område	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Nedtagningspris	Ejerlejlighed	Faaborg-Midtfyn	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13166	..	9173	..	8664	11672	11877	..	11364	..	10796	..	..	..	..	..	17442	..	14448	..	..	..	..	11094	13057	13968	11236	..	..	..	10233	16137	..	11684	..	..	..	..	..	..	11784	..	..	8343	..	..	..	..
Nedtagningspris	Ejerlejlighed	Kerteminde	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Langeland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14824	13728	..	..	..	..	..	..	..	..	19545	..	..	18561	..	..	20045	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Middelfart	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18723	..	21930	22157	..	..	19493	18928	..	..	21888	18489	..	..	..	..	..	16224	..	..	..	..	..	22393	..	..	..	20707	..	23218	..	12403	..	..	..	..	17867	16701	..	..	..	..
Nedtagningspris	Ejerlejlighed	Nordfyns	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17829	18414	..	14076	..	..	..	..	..	..	11865	..	14167	..	..	..	16253	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Nyborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9361	7700	..	..	8472	8839	8221	9560	15644	12048	12522	15278	11024	19529	13451	..	16834	12345	13157	..	..	10991	..	11374	..	11420	10792	12463	12793	..	13269	12466	..	..	9155	..	..	13017	14532	..	..	..	..	12659	11146	16451	13854	..
Nedtagningspris	Ejerlejlighed	Odense	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10259	10464	10950	11002	11116	12234	13238	13747	15532	16090	16585	16704	17226	17599	17101	16658	16300	16578	16077	15721	16207	15000	15174	15642	14519	16251	15152	15510	14238	15051	13780	14123	14934	13754	14619	14891	14616	14871	14387	15630	15563	15893	15690	15962	16589	17020	16722	16987
Nedtagningspris	Ejerlejlighed	Svendborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9510	10019	9351	11076	11103	10331	10343	12961	13028	12591	12055	14195	14442	14664	14024	16094	15330	17462	..	..	16062	16950	16794	14607	15655	..	..	13235	..	..	13623	..	16575	13857	..	12609	15124	13642	12448	..	..	..	15057	13375	16611	11046	13638	..
Nedtagningspris	Ejerlejlighed	Ærø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Landsdel Sydjylland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8541	8894	9437	9709	10176	10846	10825	11522	11841	12578	12681	13101	13521	14193	13429	14229	13210	14281	14549	13974	13869	13365	14259	13730	12847	14111	13533	13187	12867	13408	12953	12832	12591	12726	12651	13905	13115	13533	13292	12553	12331	13166	12434	11987	12838	12722	13043	13082
Nedtagningspris	Ejerlejlighed	Billund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10562	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Kalundborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9330	9832	11823	11775	11415	12690	12081	14054	15528	15802	16766	15647	15348	15851	14941	15971	16945	17561	16856	14556	18235	14802	15943	13286	13440	15566	14071	15003	12433	12760	12674	14584	10281	11980	10431	12383	12550	11679	9874	11496	14954	11805	10258	11894	12484	11048	11573	11785
Nedtagningspris	Fritidshus	Lolland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8026	7473	9732	9374	10927	13933	12397	16360	14659	13618	14443	12287	15822	15499	14365	15883	14070	13997	13152	14030	..	12349	13596	14519	12900	13420	10102	12189	12182	11162	12441	11649	9574	11403	9042	8652	10289	12596	9258	9263	11607	11277	8449	9780	10492	10177	9065	7428
Nedtagningspris	Fritidshus	Næstved	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11722	13832	13808	15655	14788	15666	17867	20480	16779	19749	23793	22563	..	20872	18027	20908	..	29636	21380	..	19401	17930	16918	20342	19185	17518	18926	16732	..	14606	19382	16628	14235	14989	16524	11965	16407	19571	14672	..	13774	14715	14914	17081	14130	15430	17705	14172
Nedtagningspris	Fritidshus	Odsherred	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11030	11826	13002	12815	15031	14769	17353	17641	16340	18237	19058	19002	19854	19304	20029	18879	19611	17839	19716	17561	15372	17634	16784	16710	16621	15865	15981	16724	16941	14198	15507	15287	14722	15171	14144	14919	12636	13203	14696	14378	13183	14367	13690	13255	13661	14494	14481	13934
Nedtagningspris	Fritidshus	Ringsted	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Slagelse	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10727	11219	12812	13375	14017	14815	14058	17761	17338	17649	17916	15600	17621	18446	19638	20232	21675	20145	21792	20286	15947	17850	15279	14792	15322	15704	15323	13767	18013	14100	14570	17301	12994	16244	11991	13476	..	11773	13858	..	15685	10902	12574	10102	12990	12289	13133	13107
Nedtagningspris	Fritidshus	Sorø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Stevns	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13833	15115	14624	16970	14557	17682	18345	20355	20743	19888	..	22946	21797	27376	20367	..	21058	26716	32501	..	20167	15918	17739	15702	17794	17524	16959	14157	16885	15877	17370	10892	10620	16282	17602	..	13380	16823	14188	17840	12445	15486	17280	14792	16094	16319	14388	..
Nedtagningspris	Fritidshus	Vordingborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9797	10208	10665	10993	10724	12094	13307	14434	14597	16244	16413	14560	14054	15969	17442	16499	14998	17080	17549	13748	13310	14452	15526	13684	12785	15346	14372	14532	14105	12657	13761	10339	10173	11523	10745	13575	12343	10006	8408	10326	11509	10792	10533	11369	9606	10077	11681	9654
Nedtagningspris	Fritidshus	Region Syddanmark	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12393	13079	14632	14554	15094	15997	17280	17189	17418	18877	18937	19380	20355	20451	21387	20362	20476	21079	22568	20731	20078	20936	19913	20248	20769	19917	20514	21114	19155	20061	21332	20350	18768	19198	18994	18583	18475	19330	18904	17045	18426	17968	18154	17492	17446	18702	17516	16800
Nedtagningspris	Fritidshus	Landsdel Fyn	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11857	12363	14861	13350	14632	16278	16115	16432	16829	19386	18681	20643	21825	22616	23898	21574	20768	21198	26306	21076	20736	24231	21285	20433	22377	20388	20322	24160	18638	21865	23108	19776	17638	20311	18221	19184	17903	19113	20589	15741	17686	16809	20035	19167	15896	19123	17835	14402
Nedtagningspris	Fritidshus	Assens	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11820	..	13937	..	16022	10215	16173	..	20344	20812	..	..	..	20758	..	..	..	..	..	..	..	..	..	..	..	17501	..	..	..	21333	..	..	..	..	..	30127	..	..	..	..	..	18567	..	..	..	..	..
Nedtagningspris	Fritidshus	Faaborg-Midtfyn	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13082	12233	..	..	..	..	18624	..	..	..	16217	..	..	25588	37566	..	18866	20839	27656	26745	..	..	..	..	..	23318	..	..	..	23967	..	..	..	..	15788	20878	..	..	27636	..	..	19394	15053	15946	..	..	..	..
Nedtagningspris	Fritidshus	Kerteminde	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14668	..	11605	..	..	..	..	..	25338	..	..	..	..	..	..	..	23573	..	..	..	..	..	..	..	..	..	..	..	..	29129	..	..	..	..	..	..	..	38020	..	..	15290	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Langeland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10990	12457	10920	12729	13312	14635	13787	15431	15040	18094	16087	18008	22831	19598	17007	19938	17618	20105	19320	17537	..	16421	14010	16745	22901	16913	19172	16663	18307	..	22047	17191	15339	18062	15845	16798	14831	17215	18066	12463	14895	13255	16126	15361	11954	13436	16532	11870
Nedtagningspris	Fritidshus	Middelfart	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11449	..	13813	..	17156	15973	16356	16398	19358	15048	22600	..	17343	22413	..	..	23625	23613	..	..	18954	..	19447	..	16302	..	25462	18931	23662	29065	..	18339	18072	32880	..	18625	..	..	23030	..	20236	18308	33627	..	..	..	..
Nedtagningspris	Fritidshus	Nordfyns	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10238	11681	15757	14605	14014	15932	14367	15663	16809	17355	20902	22237	20600	19699	21517	18110	18380	20292	20540	..	16691	20783	19103	17657	21425	21285	16551	20260	20604	22957	19490	17818	19603	17186	16958	14948	15991	14846	16490	15138	15355	15552	22031	13639	18530	16455	14138	17029
Nedtagningspris	Fritidshus	Nyborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11758	..	..	..	20906	18710	..	..	25917	..	..	..	..	..	..	..	..	..	..	37687	..	16317	..	..	22364	33573	..	..	..	..	..	..	32663	..	..	..	21128	..	13939	..	17397	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Odense	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Svendborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14231	..	..	12922	13196	..	..	..	..	22652	..	..	..	19660	..	..	..	22059	..	..	24343	27356	26251	..	25395	23010	..	..	..	22240	..	..	..	..	..	..	15389	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Ærø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Fritidshus	Landsdel Sydjylland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12668	13447	14518	15125	15349	15856	17849	17598	17656	18626	19063	18972	19726	19476	20140	19815	20343	21021	21008	20593	19729	19265	19235	20164	20032	19693	20598	19681	19358	19327	20448	20607	19108	18679	19354	18319	18709	19433	18111	17661	18643	18505	17278	16694	18056	18525	17370	17731
Nedtagningspris	Fritidshus	Billund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	23536	..	..	23358	22022	23167	..	..	..	..	..	21496	..	..	..
Realiseret handelspris	Parcel-/rækkehus	Kalundborg	3363	3315	3211	3149	3245	3460	3451	3462	3578	3525	3525	3579	3391	3530	3443	3737	3853	4029	3758	3914	4018	4315	4117	4526	4618	4826	4751	5111	5019	5022	5268	5244	5757	5709	5574	5697	5634	6101	6146	6519	6760	6599	6559	6741	6811	7457	7497	7368	7393	7265	8224	7762	8199	8094	8916	9301	9195	9252	10219	10401	10620	10753	11027	10960	11020	11536	11158	9980	9536	9111	9438	10212	8468	8365	8838	8571	8077	8274	8200	8599	8159	7902	7832	7075	7438	7649	7034	6524	7569	7424	6624	6613	7416	7186	6919	6637
Realiseret handelspris	Parcel-/rækkehus	Lolland	2588	2520	2375	2536	2364	2488	2593	2606	2493	2675	2512	2593	2550	2537	2552	2550	2551	2662	2578	2568	2873	2813	2717	2789	2769	3046	3070	3052	3365	3222	3081	3253	3299	3391	3241	3272	3474	3738	3497	3605	3809	3867	3844	3950	4100	4024	4280	4188	4293	4645	4367	4502	4787	5109	4948	5013	5745	5516	6085	5683	6001	6016	6333	6098	6369	6418	6498	5940	5635	5675	5993	5288	5337	5410	5399	5064	4706	4954	3982	4672	3239	4603	3723	3093	4591	3815	3143	3151	3357	3269	3453	3232	3312	3776	4047	2961
Realiseret handelspris	Parcel-/rækkehus	Næstved	3810	3967	3747	3344	3582	3968	3970	4273	3925	4156	3996	3712	4194	3989	4249	4280	4370	4460	4723	4727	5046	5383	5368	5326	5555	5719	5885	5719	6183	6144	6202	6404	6630	6681	6730	6867	7158	7222	7405	7508	7809	7679	7683	7837	7494	7733	8424	8349	8631	8374	8705	8905	9018	9816	10158	11328	11171	11724	12321	13181	13195	13072	13500	13602	12957	13242	12564	11351	11221	10941	10740	10428	11036	11045	9859	10627	10052	10160	9791	9204	8577	9066	9199	8945	9952	8181	8502	8091	8140	9189	8480	8688	9469	9488	9431	9384
Realiseret handelspris	Parcel-/rækkehus	Odsherred	3275	3446	3366	3247	2945	3337	3274	3474	3421	3671	3412	3625	3770	3699	3642	3611	3524	3795	3848	4026	3971	4422	4422	4341	4420	4567	4817	4994	5000	5335	5177	5157	5296	5611	5519	5789	6185	6305	6057	6312	6605	6319	6497	6444	6990	7024	7243	7295	7526	7876	7322	7741	8495	8404	9280	8730	8896	10143	10947	10634	11317	12013	11665	10897	11027	11765	10746	10340	9966	9471	9048	8049	9316	8773	9434	8012	7806	6701	8804	7595	6623	6651	6920	6484	7140	6277	7172	6220	5914	6146	6575	6096	6011	6474	6137	6348
Realiseret handelspris	Parcel-/rækkehus	Ringsted	4088	4185	4285	4388	4350	4314	4432	4562	4360	4720	4048	4266	4878	4843	4594	5146	4795	5329	5079	5338	6117	6251	5993	5996	6230	6399	6094	6648	6995	7072	7262	7285	7338	7731	7886	8134	8129	8386	8259	9320	8158	8860	8576	8967	8841	9222	9264	9706	9107	9548	9836	10144	10658	10668	11568	12013	12995	15461	15919	14687	16121	15381	14635	15186	14364	16012	13830	12846	13481	13073	12372	11118	11818	12091	11947	11943	11422	10761	11736	10721	10945	10656	9942	9909	10310	9638	9786	9438	10979	10816	10781	10403	11512	11996	11040	10464
Realiseret handelspris	Parcel-/rækkehus	Slagelse	3590	3861	3707	3752	3770	3818	4079	4169	3938	4233	4089	3946	4105	4179	4272	4361	4257	4462	4603	4687	5002	5106	5088	4976	5291	5421	5576	5527	5674	5786	6002	5686	5860	6153	6448	6160	6912	6805	6704	6821	7233	7099	7152	6976	7197	7581	7577	7834	7981	8447	8259	7991	9886	9999	9965	11076	11255	11129	11824	12238	12179	12427	12679	12166	12990	12746	12449	11813	10800	11050	10326	10548	10296	9970	10414	9666	9317	10394	8892	8806	8647	9182	9080	7895	8407	8575	8583	9008	9081	8421	8170	8704	9043	9061	10354	8907
Realiseret handelspris	Parcel-/rækkehus	Sorø	4007	3655	3705	3640	3640	4502	3711	3662	4132	4272	3937	4152	4229	4353	4100	4255	4064	4556	4782	4488	5113	5676	5644	4932	5767	5720	5976	5711	6103	6327	6635	6276	7401	6985	6871	7036	7223	7487	7372	7511	7816	7884	7863	8098	8762	8528	8147	8644	8332	8631	9512	8460	9054	10004	10200	10498	10941	12314	12514	12508	11384	13074	13861	13686	13186	13943	12773	12143	11227	9137	10515	11066	11703	11387	10420	10628	9572	11637	10473	9498	9733	9384	7836	9603	9376	9736	9028	7781	8054	9558	8785	8447	9918	9452	9035	8549
Realiseret handelspris	Parcel-/rækkehus	Stevns	3762	3685	3740	3676	3698	3815	4019	3918	3856	3737	3558	4066	3712	4226	4447	4569	4712	4581	4851	4970	4969	5476	5477	5732	6162	6147	6240	6352	6832	6863	7043	6494	7292	7045	7704	7456	7315	7523	8410	8099	7757	7901	8148	7865	7936	8188	8277	8121	8540	9326	9301	9081	9962	11115	10506	11091	12087	13207	15226	14642	14875	14470	14414	14379	13853	13822	13449	11679	9231	11770	12046	10114	10023	10796	10695	9300	8300	9071	9809	9077	8503	9650	8817	8872	7814	8263	8874	8374	9112	7770	8942	9359	10254	9885	9782	9341
Realiseret handelspris	Parcel-/rækkehus	Vordingborg	3503	3300	3129	3268	3284	3116	3543	3383	3374	3496	3513	3397	3576	3696	3596	3559	3605	3853	3741	3930	4165	4180	4440	4395	4513	4790	4543	4657	4868	5005	5250	5047	5265	5566	5715	5700	5635	6011	5935	6285	6257	6338	6475	6569	7089	6562	6748	6647	6913	7326	7883	7717	7858	7639	8643	8245	8599	9725	10131	10002	10900	10777	11007	11022	10865	10654	10144	8969	8844	8899	8297	8609	9138	8368	8215	8007	7405	7856	7221	7299	6224	7376	6418	6692	5891	6007	6184	5672	5699	6261	5869	5697	6090	6669	6845	6565
Realiseret handelspris	Parcel-/rækkehus	Region Syddanmark	3569	3605	3508	3521	3456	3634	3780	3861	3882	4004	3939	3958	3951	4059	4129	4305	4421	4618	4601	4720	4903	5010	5093	5244	5395	5547	5461	5587	5711	5939	5823	5879	5865	6085	6057	6053	6182	6285	6176	6153	6183	6243	6294	6203	6227	6453	6505	6409	6661	6794	6909	7123	7306	7575	7764	8050	8486	8868	9265	9398	9567	10013	10150	10461	10308	10695	10369	10016	9550	9801	9523	9727	9519	9761	9520	9534	9388	9401	9043	9007	8863	8873	8862	8568	8577	8750	8740	8586	8535	8859	8591	8597	8901	9204	9132	8910
Realiseret handelspris	Parcel-/rækkehus	Landsdel Fyn	3670	3728	3563	3583	3571	3601	3848	3833	3926	4021	3946	3912	4038	4076	4189	4323	4505	4655	4597	4748	4986	5065	5185	5401	5598	5796	5835	5844	5925	6174	5929	6140	5981	6293	6269	6313	6352	6534	6463	6311	6473	6565	6540	6474	6505	6590	6690	6664	6857	7001	7119	7354	7615	7857	8287	8582	9105	9697	10069	10298	10456	10958	10965	11334	11207	11653	11204	10704	10225	10317	10086	10345	10168	10279	10188	10071	10063	9712	9400	9582	9105	9369	9312	8935	9055	9258	9073	9142	8764	9388	9039	9172	9297	9697	9697	9390
Realiseret handelspris	Parcel-/rækkehus	Assens	2953	2935	2983	2984	3138	2911	3208	3204	3000	3232	3576	3026	3202	3438	3374	3466	3753	3769	3733	4106	3975	4419	4413	4477	4538	4712	4949	4668	4907	5316	5203	4975	5199	5317	5563	5464	5034	5273	5575	5320	5027	5444	5798	5467	5442	5450	5486	5766	5746	5936	6072	6390	5775	6258	6484	6294	6888	7589	8077	8363	7275	8245	7982	8976	8986	8821	8581	8728	8573	8520	8592	8016	8322	7862	8293	8040	8336	7349	7839	7045	6895	6929	7025	6417	6920	7273	6199	6578	6490	7010	6390	6288	6896	7386	6634	6848
Realiseret handelspris	Parcel-/rækkehus	Faaborg-Midtfyn	2870	3242	3124	3292	3040	3089	3273	3407	3363	3384	3375	3450	3456	3396	3405	3719	3920	4134	3934	4057	4125	4310	4364	4511	4553	4828	4602	4792	4852	5156	4978	5301	4709	5404	5213	5216	5105	5778	5316	5112	5280	5501	5576	5428	5468	5381	5434	5523	5544	5575	6023	5694	5694	6320	6690	6510	6997	7538	7948	7155	7968	8452	8274	8877	8854	9659	9002	8660	8212	7931	8134	7916	7940	7715	8169	7958	7865	7745	6725	7313	7141	7687	7108	6509	7042	6985	7202	6735	6292	6721	6784	6568	7389	6923	7034	6037
Realiseret handelspris	Parcel-/rækkehus	Kerteminde	3986	3879	3466	3416	4230	3820	4162	3767	4409	3997	4006	4212	4256	4118	4201	4273	4642	4949	4695	4298	5278	5400	5550	5273	6533	5825	5745	5808	5763	6953	6680	6410	6957	7188	7244	7110	6457	7295	6952	6149	6816	7407	6925	7174	6686	6899	7873	7153	7702	8182	7051	7580	7502	7765	8123	7859	8747	9927	9468	9310	10270	10877	11188	12413	10358	11263	10645	12053	9961	10655	9255	9812	9064	9026	10057	8889	9781	8715	9897	10567	8971	8986	9721	9609	8353	8871	8238	9886	7761	9318	8281	9099	8884	10945	9666	9612
Realiseret handelspris	Parcel-/rækkehus	Langeland	3008	2523	2324	2588	2572	2419	2515	2580	2781	2782	2906	2680	2611	2556	2696	2833	3010	3102	2609	2991	3014	3136	3173	3402	3591	3677	3562	3893	3961	3968	3427	3975	3969	3831	3652	3602	3647	3945	4370	3758	4090	4233	4221	3957	3948	4147	4118	4164	4688	4402	4146	4629	4824	4924	5345	5309	5873	6079	6187	6855	5818	6504	8351	7031	6445	7512	6789	6837	8048	6602	6447	6573	5413	5999	6623	5684	6087	5865	5546	6356	4434	5006	5607	4705	4715	5345	5209	4417	4371	5354	3658	5023	4108	4630	4437	4346
Realiseret handelspris	Parcel-/rækkehus	Middelfart	3418	3454	3541	3366	3691	3425	3712	3606	3639	3983	3598	3633	3952	4138	4330	4322	4541	4518	4484	4756	5096	4827	5061	5201	5578	5980	5500	5937	6323	6441	5926	6012	6570	6313	6588	6925	6716	6608	6984	6564	6687	6387	7032	6280	6771	7323	6953	6337	7057	7132	6428	7655	7999	8267	8195	8464	8960	8956	10378	10710	10184	11451	11883	12856	11827	12807	11380	11553	9456	10693	10493	11419	10528	11254	11046	10444	11580	10020	10421	9774	9514	10635	10032	9246	9523	8694	10253	10601	8846	9122	10038	9945	9513	10892	10483	10112
