bevægelsestype	ejendomskategori	postnumre	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Boliger til salg, ultimo	Parcel-/rækkehus	4573 Højby	18	15	8	10	12	20	10	12	10	12	11	13	17	18	16	19	22	29	26	24	22	29	35	31	33	37	31	34	33	37	34	26	26	23	25	24	30	34	35	30	26	31	33	30	29	35	35	33
Boliger til salg, ultimo	Parcel-/rækkehus	4581 Rørvig	16	17	13	11	8	8	3	7	6	10	12	11	9	14	14	15	23	33	38	33	31	30	31	31	30	30	27	17	21	29	31	25	25	25	27	22	31	30	28	21	23	23	21	15	20	22	23	23
Boliger til salg, ultimo	Parcel-/rækkehus	4583 Sjællands Odde	13	14	10	10	11	11	23	16	6	6	5	5	4	7	10	9	12	13	11	14	14	13	12	16	21	26	26	22	21	22	20	19	23	26	26	24	24	18	19	22	22	21	20	21	18	22	21	16
Boliger til salg, ultimo	Parcel-/rækkehus	4591 Føllenslev	6	7	12	8	4	5	9	12	18	13	9	12	19	24	25	23	28	25	23	24	19	19	22	24	27	25	21	20	17	19	18	14	15	16	9	14	17	18	20	24	27	24	26	21	18	18	18	18
Boliger til salg, ultimo	Parcel-/rækkehus	4592 Sejerø	..	..	..	..	..	..	..	..	..	1	2	3	1	2	2	4	3	5	4	5	5	4	2	2	4	6	3	3	5	5	4	4	4	4	2	2	3	3	4	3	3	6	6	5	9	7	9	10
Boliger til salg, ultimo	Parcel-/rækkehus	4593 Eskebjerg	5	5	4	2	5	5	2	6	4	5	6	4	3	6	6	8	9	11	8	12	12	16	15	13	10	12	11	12	15	12	15	15	14	13	14	12	14	15	14	14	15	16	14	13	11	9	11	10
Boliger til salg, ultimo	Parcel-/rækkehus	4600 Køge	120	103	92	89	73	78	67	59	66	93	132	154	173	185	211	242	258	307	321	296	268	233	212	168	179	198	193	196	204	252	265	249	242	223	206	182	180	209	202	183	175	193	170	169	163	157	150	136
Boliger til salg, ultimo	Parcel-/rækkehus	4621 Gadstrup	16	14	24	22	13	12	12	6	3	9	38	43	37	39	35	38	43	43	47	45	45	41	34	26	27	37	33	29	29	36	30	27	30	30	29	29	24	29	28	23	21	28	25	17	17	21	17	12
Boliger til salg, ultimo	Parcel-/rækkehus	4622 Havdrup	42	29	29	33	24	15	14	12	6	12	22	29	36	43	50	50	58	65	61	55	51	47	40	35	45	53	50	36	34	54	58	57	55	47	39	37	40	41	45	42	46	57	42	32	35	35	38	30
Boliger til salg, ultimo	Parcel-/rækkehus	4623 Lille Skensved	14	13	21	28	25	19	9	10	10	22	31	44	49	49	56	81	85	72	66	61	56	42	38	43	38	39	37	47	44	51	50	39	34	38	38	33	33	44	41	34	32	36	44	38	43	33	34	33
Boliger til salg, ultimo	Parcel-/rækkehus	4632 Bjæverskov	29	31	21	21	24	19	8	8	14	16	25	34	43	47	56	57	67	72	70	69	60	54	48	45	41	45	49	42	36	45	48	48	48	43	35	31	38	32	38	38	29	34	37	33	26	26	30	24
Boliger til salg, ultimo	Parcel-/rækkehus	4640 Faxe	57	45	43	34	46	43	34	33	17	25	33	39	32	37	41	51	61	75	66	65	64	53	47	49	54	62	61	64	64	65	68	64	58	58	56	63	66	64	56	51	48	52	51	45	49	50	52	49
Boliger til salg, ultimo	Parcel-/rækkehus	4652 Hårlev	32	34	22	18	26	24	43	27	22	24	33	41	49	67	71	74	72	75	68	65	63	66	69	56	52	65	51	51	51	65	63	55	46	53	51	48	52	52	57	55	51	50	51	55	61	43	36	34
Boliger til salg, ultimo	Parcel-/rækkehus	4653 Karise	25	22	23	19	14	20	14	16	14	15	14	26	25	22	31	26	27	30	36	42	44	39	34	31	39	46	45	38	34	36	36	35	37	35	25	29	36	39	38	36	28	30	28	23	31	28	30	28
Boliger til salg, ultimo	Parcel-/rækkehus	4654 Faxe Ladeplads	12	17	21	20	43	25	23	19	28	7	9	12	22	32	26	32	36	37	40	37	39	34	36	36	36	35	30	32	39	48	48	45	44	44	39	35	32	32	30	37	35	40	38	26	22	20	25	23
Boliger til salg, ultimo	Parcel-/rækkehus	4660 Store Heddinge	45	51	45	37	35	41	39	29	31	33	33	42	49	53	56	52	66	76	73	75	68	55	58	49	55	59	68	67	75	72	67	67	61	63	56	55	52	51	57	53	48	53	46	41	38	34	37	44
Boliger til salg, ultimo	Parcel-/rækkehus	4671 Strøby	9	10	9	5	7	5	2	8	6	7	9	10	9	12	14	13	14	18	18	16	22	25	26	24	24	22	19	16	16	17	13	14	15	18	15	15	14	16	18	18	18	22	23	19	16	13	10	14
Boliger til salg, ultimo	Parcel-/rækkehus	4672 Klippinge	10	10	9	9	9	4	5	10	2	4	4	3	25	32	38	35	25	26	19	18	16	17	20	19	16	14	15	15	15	22	22	22	17	23	19	18	12	14	15	14	11	12	10	7	7	10	7	5
Boliger til salg, ultimo	Parcel-/rækkehus	4673 Rødvig Stevns	9	11	15	15	11	12	12	10	8	5	7	8	10	16	21	28	36	39	36	36	37	34	32	32	33	33	30	26	33	30	30	28	29	20	25	26	23	29	28	28	26	32	25	26	25	36	34	34
Boliger til salg, ultimo	Parcel-/rækkehus	4681 Herfølge	25	15	21	12	17	13	6	11	11	42	40	48	47	58	53	66	76	68	71	63	52	45	48	47	45	43	33	36	32	46	42	37	30	31	34	29	29	39	35	29	29	31	30	37	33	29	27	26
Boliger til salg, ultimo	Parcel-/rækkehus	4682 Tureby	10	12	12	10	12	24	15	8	7	5	6	7	8	13	14	18	21	24	25	20	22	26	24	25	24	26	23	22	23	22	28	28	32	31	26	26	21	23	19	17	12	17	12	10	13	18	17	16
Boliger til salg, ultimo	Parcel-/rækkehus	4683 Rønnede	33	31	22	23	16	20	29	22	17	22	19	22	25	33	41	42	44	54	61	52	55	52	51	52	49	42	38	44	41	45	44	42	39	36	26	25	29	32	27	22	26	29	36	28	29	31	27	18
Boliger til salg, ultimo	Parcel-/rækkehus	4684 Holmegaard	33	25	28	30	29	26	22	27	32	44	40	38	42	76	57	72	97	90	91	99	100	95	73	58	53	80	78	71	73	75	76	66	57	57	52	51	53	52	46	49	46	53	48	41	45	62	64	65
Boliger til salg, ultimo	Parcel-/rækkehus	4690 Haslev	125	105	95	69	70	62	64	48	43	74	87	88	100	130	181	202	255	286	302	303	292	277	263	238	233	249	220	209	212	218	199	192	163	160	143	137	146	155	140	138	127	124	122	125	122	111	104	98
Boliger til salg, ultimo	Parcel-/rækkehus	4700 Næstved	173	139	144	134	101	106	134	118	123	203	212	207	224	259	263	289	356	367	385	398	389	379	361	347	342	337	346	333	355	390	362	315	338	334	310	291	282	309	327	309	291	318	327	293	286	257	251	263
Boliger til salg, ultimo	Parcel-/rækkehus	4720 Præstø	53	49	46	49	49	35	31	40	43	47	50	54	64	66	69	89	93	98	99	82	99	94	85	85	83	97	80	83	75	106	108	111	102	99	102	99	98	103	107	103	94	103	104	95	90	84	83	82
Boliger til salg, ultimo	Parcel-/rækkehus	4733 Tappernøje	31	38	36	30	21	22	23	25	20	23	22	27	23	21	33	40	52	52	51	55	61	58	58	53	57	60	50	43	44	47	48	50	49	50	54	41	42	39	40	47	49	48	38	33	23	25	30	39
Boliger til salg, ultimo	Parcel-/rækkehus	4735 Mern	21	20	16	16	16	18	13	15	14	17	17	15	19	24	24	22	35	39	37	34	32	33	27	26	28	29	32	33	29	29	30	30	30	28	25	22	30	31	34	30	26	30	30	22	20	19	22	19
Boliger til salg, ultimo	Parcel-/rækkehus	4736 Karrebæksminde	7	12	8	5	6	8	5	5	4	6	10	12	11	8	10	10	13	24	19	26	30	30	25	22	21	27	24	21	23	25	21	22	16	18	21	17	14	16	13	17	21	25	18	18	18	23	21	28
Boliger til salg, ultimo	Parcel-/rækkehus	4750 Lundby	30	28	26	27	30	19	11	15	12	25	18	19	28	34	52	43	43	46	44	44	46	52	52	43	44	42	35	35	34	40	34	30	32	38	31	29	35	37	41	31	34	39	34	30	39	40	43	37
Boliger til salg, ultimo	Parcel-/rækkehus	4760 Vordingborg	77	69	69	63	61	58	57	53	58	60	71	76	83	98	122	139	155	165	166	190	186	178	176	169	178	194	190	181	169	201	193	159	149	144	125	117	118	114	105	112	115	145	132	132	136	135	116	110
Boliger til salg, ultimo	Parcel-/rækkehus	4771 Kalvehave	25	20	16	17	15	17	11	21	26	29	30	28	29	30	33	38	40	36	30	26	28	31	35	31	37	36	38	41	44	40	38	36	40	42	34	38	39	33	32	29	30	31	27	23	28	27	27	28
Boliger til salg, ultimo	Parcel-/rækkehus	4772 Langebæk	5	6	8	8	6	4	4	3	6	8	7	4	6	4	7	9	7	8	11	10	9	7	7	9	8	10	11	7	9	11	11	11	9	8	8	8	8	11	13	12	12	12	12	13	12	11	10	10
Boliger til salg, ultimo	Parcel-/rækkehus	4773 Stensved	13	8	6	10	13	11	7	7	11	11	10	13	18	22	20	22	31	30	36	33	33	26	23	21	18	22	18	19	17	22	21	16	23	22	17	14	18	24	19	15	14	16	16	18	17	10	12	12
Boliger til salg, ultimo	Parcel-/rækkehus	4780 Stege	59	66	62	64	70	84	66	52	74	84	82	75	83	77	80	88	90	99	125	139	138	146	138	138	140	157	143	142	154	159	163	154	149	150	138	131	139	144	133	120	118	134	128	111	110	107	98	99
Boliger til salg, ultimo	Parcel-/rækkehus	4791 Borre	20	22	22	19	22	15	18	18	17	21	17	22	22	26	27	39	43	47	44	43	40	40	42	43	38	40	38	37	45	46	46	45	37	38	33	36	36	41	37	43	38	37	31	27	26	30	27	25
Boliger til salg, ultimo	Parcel-/rækkehus	4792 Askeby	16	16	15	11	8	10	8	6	10	14	14	16	21	21	22	20	31	30	34	37	36	29	29	31	32	35	36	30	39	37	30	27	27	28	24	22	23	30	30	25	34	38	33	35	36	36	27	21
Boliger til salg, ultimo	Parcel-/rækkehus	4793 Bogø By	9	8	10	6	13	15	14	12	10	10	10	10	11	18	15	19	20	24	28	28	25	25	25	25	25	30	27	22	23	26	25	26	28	30	24	22	21	21	17	12	15	18	14	17	14	15	11	11
Boliger til salg, ultimo	Parcel-/rækkehus	4800 Nykøbing F	85	73	88	68	80	90	84	86	108	111	114	155	167	156	168	171	214	265	272	281	280	292	291	267	277	299	301	290	309	327	337	325	305	279	259	254	250	264	265	267	237	261	260	252	259	255	254	246
Boliger til salg, ultimo	Parcel-/rækkehus	4840 Nørre Alslev	40	31	33	32	39	35	27	35	49	51	44	43	59	57	59	70	84	90	73	74	93	99	101	102	101	116	123	120	113	113	122	121	114	112	115	111	118	116	106	102	102	107	98	85	77	75	80	69
Boliger til salg, ultimo	Parcel-/rækkehus	4850 Stubbekøbing	38	34	25	26	26	18	22	17	24	25	23	29	52	56	56	63	64	68	71	69	78	81	77	80	85	88	84	85	89	90	87	83	75	75	75	74	74	82	73	72	64	64	56	54	49	53	52	51
Boliger til salg, ultimo	Parcel-/rækkehus	4862 Guldborg	8	10	9	5	7	8	7	7	7	13	12	11	16	15	20	19	21	15	22	27	23	28	26	26	29	34	34	42	43	49	50	46	50	49	49	44	40	43	39	38	34	38	36	35	30	30	29	26
Boliger til salg, ultimo	Parcel-/rækkehus	4863 Eskilstrup	18	15	13	20	17	13	16	10	10	15	19	14	18	16	20	23	32	37	46	48	46	44	43	42	35	43	42	38	41	51	54	51	45	43	41	42	43	39	36	37	35	33	32	32	32	30	31	28
Boliger til salg, ultimo	Parcel-/rækkehus	4871 Horbelev	10	9	13	15	20	16	10	9	10	14	12	16	26	30	41	29	25	34	32	32	32	38	41	38	38	38	34	32	31	31	34	35	31	30	32	33	27	23	20	18	22	16	12	12	12	12	12	11
Boliger til salg, ultimo	Parcel-/rækkehus	4872 Idestrup	14	12	4	9	8	11	10	13	13	9	13	10	16	18	11	10	15	21	26	25	28	23	23	23	25	33	35	31	33	32	33	34	27	25	26	26	26	28	27	27	26	24	23	22	28	31	30	28
Boliger til salg, ultimo	Parcel-/rækkehus	4873 Væggerløse	12	15	14	14	15	13	12	15	18	21	22	22	18	20	28	26	37	38	42	41	46	51	44	41	49	49	48	53	55	60	58	60	63	59	55	56	59	61	62	61	61	68	68	68	58	60	58	53
Boliger til salg, ultimo	Parcel-/rækkehus	4874 Gedser	21	22	17	21	15	14	18	21	29	29	27	23	29	31	30	32	29	31	39	42	44	52	48	51	53	60	59	52	54	52	48	44	40	43	46	36	31	29	27	27	31	34	28	26	34	36	34	29
Boliger til salg, ultimo	Parcel-/rækkehus	4880 Nysted	11	13	11	15	19	23	27	27	27	29	27	25	32	36	31	31	31	38	44	49	51	57	53	52	56	64	65	61	62	69	68	65	64	64	61	58	63	65	63	57	56	46	44	44	50	53	54	56
Boliger til salg, ultimo	Parcel-/rækkehus	4891 Toreby L	4	11	12	8	7	7	9	7	5	10	10	4	11	15	21	21	19	19	25	27	27	30	27	27	28	34	37	41	44	45	42	41	39	33	29	27	26	31	27	25	26	28	32	29	27	24	25	24
Boliger til salg, ultimo	Parcel-/rækkehus	4892 Kettinge	8	11	8	6	9	10	11	6	7	10	14	21	24	23	21	21	24	28	29	35	34	41	40	38	37	39	36	32	33	34	35	36	33	32	36	34	37	34	37	32	36	34	32	33	29	23	25	24
Boliger til salg, ultimo	Parcel-/rækkehus	4894 Øster Ulslev	10	7	8	4	7	13	13	11	8	9	5	7	9	12	14	11	10	14	10	10	9	10	11	11	14	22	20	19	22	28	32	29	30	26	26	27	29	26	27	25	24	21	19	20	18	17	19	18
Boliger til salg, ultimo	Parcel-/rækkehus	4895 Errindlev	7	7	5	4	7	6	6	3	5	4	4	1	9	10	10	7	7	11	13	14	13	14	12	12	11	13	12	13	15	18	18	14	16	14	13	14	12	10	10	13	15	15	14	13	11	10	9	8
Boliger til salg, ultimo	Parcel-/rækkehus	4900 Nakskov	118	121	128	115	109	106	85	78	78	95	91	93	116	127	136	152	178	187	189	214	240	268	265	270	289	312	315	325	301	329	339	322	302	300	296	263	232	235	227	195	189	200	187	188	194	193	193	196
Boliger til salg, ultimo	Parcel-/rækkehus	4912 Harpelunde	9	10	8	8	8	13	13	7	8	7	4	5	3	6	7	9	12	16	16	13	17	16	15	20	22	22	21	20	14	16	16	14	12	14	14	10	11	7	8	8	7	5	7	8	10	7	6	6
Boliger til salg, ultimo	Parcel-/rækkehus	4913 Horslunde	21	25	12	21	26	23	23	15	24	25	29	25	29	26	32	30	30	38	38	42	51	46	42	41	47	55	51	51	51	54	58	57	52	51	53	47	48	44	37	35	32	35	33	30	34	34	31	26
Boliger til salg, ultimo	Parcel-/rækkehus	4920 Søllested	26	23	18	18	21	26	17	17	14	18	28	28	25	18	35	34	40	41	38	37	40	47	48	41	43	51	51	51	51	66	62	56	53	52	47	38	37	39	42	35	32	34	29	33	36	37	33	32
Boliger til salg, ultimo	Parcel-/rækkehus	4930 Maribo	32	44	40	35	46	46	48	49	35	30	39	40	59	57	68	73	71	77	85	90	94	94	77	67	75	95	90	95	106	108	115	103	106	106	120	110	107	111	99	90	88	89	86	81	90	109	94	95
Boliger til salg, ultimo	Ejerlejlighed	4470 Svebølle	..	..	..	..	..	..	..	3	4	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	2	2	2	1	2	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4480 Store Fuglede	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4490 Jerslev Sjælland	..	..	..	1	0	..	..	..	1	0	..	..	0	..	..	..	..	..	..	..	2	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4500 Nykøbing Sj	1	0	7	8	19	13	11	12	14	13	15	16	19	38	31	31	30	21	26	22	20	17	16	8	6	8	11	12	8	13	14	12	15	17	14	12	8	6	8	6	4	6	8	7	5	6	9	6
Boliger til salg, ultimo	Ejerlejlighed	4520 Svinninge	1	1	0	..	1	2	1	0	1	2	2	4	3	5	6	4	4	10	10	11	8	7	2	1	0	2	1	2	2	3	3	5	5	4	5	6	8	7	5	4	2	2	2	2	2	2	3	3
Boliger til salg, ultimo	Ejerlejlighed	4532 Gislinge	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	..	..	..	..	..	..	..	0	..	..	..	1	1	1	1	1	0	..	..	..	..	1	0	1	0	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4534 Hørve	1	0	1	0	..	..	..	1	1	0	..	..	1	1	1	2	0	..	..	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	..	..
Boliger til salg, ultimo	Ejerlejlighed	4540 Fårevejle	0	..	..	..	..	..	..	1	1	1	1	0	1	0	..	3	3	3	3	1	0	1	1	1	1	2	2	2	2	2	0	..	..	..	..	..	..	..	1	1	1	0	..	..	..	1	1	0
Boliger til salg, ultimo	Ejerlejlighed	4550 Asnæs	1	1	2	2	1	1	2	2	1	3	0	..	..	1	1	1	1	3	4	4	1	13	12	10	6	6	5	5	4	2	1	2	1	2	2	2	2	2	2	2	1	2	1	1	0	1	1	2
Boliger til salg, ultimo	Ejerlejlighed	4560 Vig	..	..	..	1	1	1	1	0	1	4	5	0	..	0	1	0	..	2	1	1	2	4	4	4	4	5	4	3	3	3	3	3	2	0	..	..	..	1	2	1	1	2	2	1	1	1	1	1
Boliger til salg, ultimo	Ejerlejlighed	4571 Grevinge	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4572 Nørre Asmindrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4573 Højby	..	..	..	..	..	0	..	..	..	..	..	..	..	..	..	1	0	..	..	..	1	2	1	1	1	1	1	1	1	0	..	..	..	..	..	..	..	..	..	..	1	0	..	1	1	1	1	1
Boliger til salg, ultimo	Ejerlejlighed	4581 Rørvig	1	1	0	..	..	..	..	..	..	1	1	0	..	..	..	1	1	1	0	..	..	..	1	1	0	1	1	1	1	2	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4583 Sjællands Odde	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4591 Føllenslev	..	..	..	..	..	16	16	16	15	15	14	6	6	6	5	5	5	0	..	3	3	4	4	4	2	2	2	2	2	2	2	2	3	3	3	1	1	1	2	1	0	..	..	..	..	..	..	1
Boliger til salg, ultimo	Ejerlejlighed	4592 Sejerø	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4593 Eskebjerg	..	..	..	..	..	..	1	1	0	..	..	..	..	..	..	..	1	1	0	2	2	2	2	2	2	2	2	2	2	2	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4600 Køge	28	31	57	66	43	23	22	42	25	40	80	63	63	75	78	69	77	78	105	86	67	62	59	65	71	76	80	61	63	65	64	66	62	57	51	54	48	48	42	30	24	29	35	27	36	79	108	91
Boliger til salg, ultimo	Ejerlejlighed	4621 Gadstrup	..	0	1	1	1	3	3	0	0	1	0	0	..	..	1	1	1	2	3	3	2	2	3	2	2	0	..	..	2	2	2	0	1	0	..	..	1	1	1	1	1	0	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4622 Havdrup	..	..	0	..	..	7	5	3	9	4	5	5	3	1	2	4	4	3	3	4	5	4	2	1	0	1	3	2	2	5	3	3	2	2	1	2	2	2	2	2	1	0	..	..	1	1	1	0
Boliger til salg, ultimo	Ejerlejlighed	4623 Lille Skensved	..	0	..	..	..	..	..	..	..	2	2	4	3	3	0	5	5	5	2	2	2	1	1	0	..	1	1	0	1	2	1	0	..	2	2	1	2	3	2	2	2	1	1	0	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4632 Bjæverskov	1	1	0	..	2	1	0	0	1	1	1	1	1	14	13	13	14	14	13	1	0	1	1	1	0	..	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	0	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4640 Faxe	0	1	1	0	..	1	1	0	2	2	0	1	1	0	..	..	..	..	1	1	2	3	2	2	3	2	2	0	..	..	1	1	0	1	1	2	1	0	..	..	1	1	1	1	2	1	1	1
Boliger til salg, ultimo	Ejerlejlighed	4652 Hårlev	8	10	8	4	3	1	2	0	..	..	2	1	3	1	2	3	4	2	1	1	2	2	4	5	2	1	2	2	0	2	2	1	0	2	0	..	..	..	..	..	1	1	2	1	0	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4653 Karise	..	..	..	..	..	..	..	..	..	..	..	..	..	4	4	4	3	4	4	4	3	2	1	2	3	2	2	4	4	4	4	4	4	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4654 Faxe Ladeplads	1	1	0	..	..	..	..	..	6	0	10	9	10	6	6	4	3	1	0	1	1	1	1	2	1	0	..	1	1	1	1	2	2	2	3	3	1	1	0	..	..	0	..	0	1	0	1	1
Boliger til salg, ultimo	Ejerlejlighed	4660 Store Heddinge	2	3	2	0	1	3	19	17	14	14	12	11	12	11	8	7	3	2	2	4	4	3	5	6	5	5	6	6	3	5	3	2	1	3	2	1	0	..	..	..	..	2	1	1	1	3	2	0
Boliger til salg, ultimo	Ejerlejlighed	4671 Strøby	0	..	1	0	2	0	2	2	4	3	2	2	2	4	5	5	5	3	2	2	2	2	2	2	3	1	1	1	1	0	..	..	..	..	..	2	0	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4672 Klippinge	..	..	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4673 Rødvig Stevns	..	1	2	2	2	2	1	1	0	..	1	0	..	1	1	1	2	2	2	3	4	4	2	2	3	2	2	1	1	2	3	3	1	1	2	5	2	2	2	2	2	1	2	2	1	1	1	1
Boliger til salg, ultimo	Ejerlejlighed	4681 Herfølge	4	4	3	8	7	9	7	1	0	4	5	1	5	6	12	15	16	15	18	7	5	7	7	5	5	4	7	6	5	5	4	6	7	6	5	4	5	6	9	11	9	5	3	4	3	3	1	0
Boliger til salg, ultimo	Ejerlejlighed	4682 Tureby	1	0	..	..	..	..	..	..	..	..	..	..	..	1	1	0	..	..	..	..	2	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4683 Rønnede	..	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4684 Holmegaard	..	..	..	..	1	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4690 Haslev	4	2	4	4	3	0	1	2	0	1	2	34	30	31	34	36	33	26	12	15	6	9	8	9	3	4	3	5	8	5	5	3	4	5	5	3	2	2	2	2	8	9	9	6	8	9	6	7
Boliger til salg, ultimo	Ejerlejlighed	4700 Næstved	30	40	50	50	45	45	36	37	55	62	59	66	82	108	128	173	150	160	155	141	133	139	124	104	114	114	111	124	119	123	111	104	86	74	62	51	56	71	66	53	49	62	50	56	49	65	89	85
Boliger til salg, ultimo	Ejerlejlighed	4720 Præstø	11	14	10	5	3	9	6	2	4	3	4	5	9	11	11	8	8	10	10	9	14	14	15	14	13	16	14	15	20	21	20	21	21	20	20	23	15	15	23	20	12	13	13	8	8	9	7	5
Boliger til salg, ultimo	Ejerlejlighed	4733 Tappernøje	..	..	5	5	5	4	2	2	2	2	5	5	5	3	3	3	5	5	2	2	2	2	2	2	1	0	..	..	1	1	1	0	..	2	2	2	2	1	1	1	0	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4735 Mern	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4736 Karrebæksminde	0	..	..	..	1	0	..	..	..	1	0	..	..	5	0	..	..	..	..	..	..	3	3	3	3	1	2	1	1	1	1	1	2	6	5	5	5	6	6	5	5	5	0	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4750 Lundby	1	0	..	..	..	..	2	2	1	0	..	..	..	..	1	2	9	9	9	7	2	3	3	2	3	4	4	4	2	1	0	..	..	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2
Boliger til salg, ultimo	Ejerlejlighed	4760 Vordingborg	14	14	14	35	35	26	88	77	69	30	32	50	47	45	54	54	54	61	62	49	34	50	58	61	50	33	29	24	25	24	24	18	17	19	13	20	27	29	24	22	19	12	16	22	22	16	20	19
Boliger til salg, ultimo	Ejerlejlighed	4771 Kalvehave	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4772 Langebæk	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4773 Stensved	..	..	..	..	..	..	..	..	1	1	0	..	..	..	..	..	..	1	1	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4780 Stege	14	13	13	13	15	15	12	4	2	2	3	6	6	3	3	2	11	10	12	12	10	9	6	5	5	7	8	9	9	10	8	9	7	7	4	4	5	4	4	4	3	4	6	5	4	4	4	3
Boliger til salg, ultimo	Ejerlejlighed	4791 Borre	..	..	..	..	..	..	..	..	..	..	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Boliger til salg, ultimo	Ejerlejlighed	4792 Askeby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2	2	2	2	2	2	0	..	..	..	..	..	..	..	..	..	..	..	..	..
